score,content,sentimen
5,good job belajar lebih menyenangkan dan bisa dimengerti,bukan keluhan
"5,""Ruang Guru ini sangat bermanfaat untuk kita, yang dulunya kita tidak bisa jadi bisa dengan Ruang Guru. Ayo teman teman download aplikasi Ruang Guru ini sekarang juga, Terima kasih Ruang Guru"",bukan keluhan"
"5,""ruangguru sebenarnya bagus cuma sering error,mohon diperbaiki lagi ya kalau sudah bagus saya kasih bintang 5 deh."",bukan keluhan"
"5,""Seru bngt, apalagi klo ada f Coc"",bukan keluhan"
5,Hai ka nama aku irfan...apl ruangguru ini sangat bermanfaat...apalagi untuk para murid yangg gampang bosan dng buku yang tebal 😜di apl ruangguru fiturnya udh canggih banget😀Aku tau karena srring nntn siaran di televisi😊aku pikir ini asik yauada aku dwnld dan berlangganan aku juga tau lbih lanjut karena ada kaka2 squad ruangguru yang berkunjung(pnyuluhan)disekolahku Intinya Thanks buat ruangguru Semoga makin kedepan makin banyak fiturnya 🙌,bukan keluhan
5,Aku hanya ingin menambah wawasan dan melatih kecerdasan walaupun aku putus sekolah ditengah jalan,bukan keluhan
5,good,bukan keluhan
5,aplikasi belajar yang sangat membantu,bukan keluhan
5,bagus,bukan keluhan
5,sangat membantu saya untuk mengerti materi materi dari sekolah,bukan keluhan
5,apk nya bagus,bukan keluhan
5,mau nanya soal nya saya belum download apa ada kelas. mengaji di ruang guru,bukan keluhan
5,ini sangat bagus,bukan keluhan
5,ruangguru aplikasi yang sangat luar biasa sudah langganan dari sd,bukan keluhan
5,sangat bagus untuk meningkatkan pengetahuan kita,bukan keluhan
5,ini sangat bagus sekali.. ❤️‍🔥☺️,bukan keluhan
5,sangat bagus saya suka,bukan keluhan
5,wihhh fitur nya bagus bagus cuma ya agak mahal🙃🙃😤😤,bukan keluhan
5,keren,bukan keluhan
5,the best,bukan keluhan
5,bikin cerdas dan bikin rapot naik,bukan keluhan
5,aplikasi sangat membantu dalam proses pembelajara di ruang guru,bukan keluhan
5,sangat recomended,bukan keluhan
5,semoga bermanfaat untuk masyarakat umum belajar lewat aplikasi ruangguru,bukan keluhan
5,keren,bukan keluhan
5,Pembahasan yang ringkas dan banyak cabang sehingga memudahkan apabila terjadi kesalahan dalam pola pembelajaran.,bukan keluhan
5,mantap banget sih sumpah jadi lebih paham materi sekolah,bukan keluhan
5,bagus untuk pembelajaran,bukan keluhan
5,keren,bukan keluhan
5,bagus,bukan keluhan
5,yes Ruang guru telah muncul di kolaka dan telah datang ke sd 3 lamokato kls 4b,bukan keluhan
5,seruuuuuuuuuuuuuuuuu😁😁😁😁😁😁😁😁,bukan keluhan
5,keren banget bantu aku masuk univ impian,bukan keluhan
5,asikk banget nonton video trus langsung kuis jadi masih keinget tentang belajarnya apa,bukan keluhan
4,sangat membantu,bukan keluhan
4,aku kasih bintang 4 pembelajaran bagus video menarik dan dapat di pahami dengan mudah akan tetapi jika mengakses soal masih ada bug system seperti tidak di bisa di buka tapi jika menonton video lancar bagus sekali,bukan keluhan
4,i like ruangguru butt ada sedikit masalah aku pakai ini dari smp kls 2 dan mau dipakai lagi ke adek tapi klo mau masuk ulang dengan akun yg sama susah nya minta ampun tapi tetep no 1 ini aplikasi 💗,bukan keluhan
4,bagus,bukan keluhan
"4,""aku suka ruangguru, tapi pas belajar, tiba tiba soal yang tadi dikerjakan, muncul lagi, kan capek ya, tolong diperbaiki, kalo udah ku rate 5🙏😆"",bukan keluhan"
4,membantu banget untuk belajar jadi lebih mudah dan sangat seru 🤗,bukan keluhan
4,lumayan bagus tapi aku tim cuman pake buat nonton coc,bukan keluhan
4,Ruang guru tolong tambahkan video materi untuk anak kuliah di setiap fakultas,bukan keluhan
4,bikin seru dan jadi tambah pengetahuan kita,bukan keluhan
"4,""worth it bgt sih, walau pun online, tapi tetep bisa fokus, kualitas videonya juga tinggi. kalah sama video video yang di YouTube, blom lagi sama latihan latihan soalnya. yahh, pokoknya ada harga ada kualitas. tapi, untuk chatingan nya mohon, jangan ditelepon dan jangan diteror😓"",bukan keluhan"
4,bagus tapi aku enggak punya nomor telepon maaf ya aku masih kelas 2 SD 😭🙏,bukan keluhan
"4,""Pengalaman pertama dengan ruang guru. Saran saya, tolong admin Ruang Guru agar menghubungi orang tua siswa. Jangan ke anaknya. Agar informasinya bisa sampai. Karena kelas sudah mulai, saya sebagai ortu belum ada informasi."",bukan keluhan"
4,Jujur saya sangat senang belajar disini ilmunya sangat bermanfaat dengan fitur pembantu belajar lainnya. namun tolong kepada admin Ruangguru untuk memperhatikan lagi pengguna yang sudah berlangganan saya terus menerus di chat berulang kali untuk belangganan walaupun saya sudah. dan yang tidak enak nya lagi bahkan ada yang sampai melakukan panggilan hanya untuk menanyakan hal itu dan mohon maaf itu jujur cukup menggangu saya,bukan keluhan
4,ruangguru menampilkan indonesia emas bukan cemas karena menampilkan pelajaran yang cukup baik dan berfasilitas bagus melalui online tetapi ada minus sedikit karena katanya susah dimengerti sekian t'rima kasih.,bukan keluhan
4,masih ada bug saat menjawab soal,bukan keluhan
4,good,bukan keluhan
"4,""ruang guru sangat membantu,saya jadi terbantu untuk belajar. dan video nya sangat mudah di mengerti."",bukan keluhan"
4,bikin semangat belajar,bukan keluhan
"4,""bagus dan bermanfaat, terus kembangkan"",bukan keluhan"
4,Bagus,bukan keluhan
"4,""masuk ke akun, video tidak bisa dibuka. padahal sudah langganan. cs dihubungi slow respon"",bukan keluhan"
"4,""mantap banget, cuma agak bingung akses nya karna baru instal😂"",bukan keluhan"
4,bagus untuk siswa,bukan keluhan
4,gatau belum nyobaaaaa,bukan keluhan
"4,""bisa ngebantu banget di pelajaran, juga bisa nonton CoC lebih cepett 😍🥰"",bukan keluhan"
4,aku sih lumayan faham tapi agak kurang mengerti,bukan keluhan
"4,""baguss sekali pembelajaranya mudah di pahami, sama lagi apa yg di pelajari ruang guru dan sekolah pokoknya the best lah"",bukan keluhan"
"4,""bagus & sngat bermanfaat, tapi aplikasinya sering ngebug, ngelag, lemot, padahal internet lagi lancar"",bukan keluhan"
4,seru,bukan keluhan
4,wak mahal kali wak harga premium nya 😭😭😭,bukan keluhan
4,BAGUS tapi bagus tapi bagus tapi bagus,bukan keluhan
4,Tolong untuk mode light/dark nya dibuat bisa diatur di dalam pengaturan aplikasinya.,bukan keluhan
4,aku suka tapi kok pas aku mencari vidio belajar lainnya kenapa ada yang gak bisa dan malah tulisan kadaluarsa yah..,bukan keluhan
4,hallo kak apknya bagus..tapi tidak utk cs nya..mohon dibenahi standar pelayanannya...,bukan keluhan
"4,""hallo kak! sebelumnya, terimakasih karena aplikasi ini sangat membantu saya dalam belajar. Penjelasannya juga mudah dimengerti. hanya saja, sedikit tidak memuaskan karena saat menjawab soal di bank soal dan drill, harusnya jawabannya benar malah disalahkan. beberapa kali juga ada yang jawabannya tiba tiba melenceng dari jawaban saya. Skornya jadi tidak penuh dan sedikit membuat tidak bersemangat. Tolong segera di perbaiki, terimakasih 🙏🏻"",bukan keluhan"
4,👍,bukan keluhan
4,aplikasi bimbel online terbaik minus nya untuk jurusan di SMK terbatas itu aja,bukan keluhan
4,bagus,bukan keluhan
4,nice apk,bukan keluhan
4,😲 wow sekali,bukan keluhan
"4,""aplikasi nya bagus,cuman bisa gk gak usah nge spam nge wa lah sampai nelpon risih saya mana yg nge wa bukan satu nomor aja tapi ada banyak nomor nya.saya cuma mau belajar dengan tenang jadi jangan terlalu sering menghubungi.saya suka kok aplikasinya"",bukan keluhan"
"4,""Ini aplikasi bagus banget buat belajar apa lagi ada video pembelajaran yang gratis, Tapi saya tidak suka karena dr pihak ruang guru selalu mempromosikan dengan menelpon saya atw dr whatsapp, saya sangat terganggu dengan itu karena membuat saya tidak nyaman karena di tlpn terus"",bukan keluhan"
4,membantu saya untuk mendapat sekolah impian walau tak bisa menggantikan sekolah secara konvensional tapi ini membantu saya 40% tergantung user sih males kaga.,bukan keluhan
"4,""untuk bimbel emang udah bagus tapi aplikasinya ampas bener, nge lag dan sering nge crash terus"",bukan keluhan"
4,bagus,bukan keluhan
4,𝑏𝑎𝑔𝑢𝑠,bukan keluhan
4,Aplikasinya mudah banget digunain gaada iklan yang ganggu saat Live Teaching terus aplikasi nya pake bahasa Indonesia jadi mudah dipahami guru-gurunya juga soft spoken banget aku di kelas elit jadi enak kalau mau ngobrol sama temen tinggal pake suara aja tapi sayangnya game nya yg buat belajar error semua gabisa dimainin tolong di cek lagi ya?,bukan keluhan
"4,""inti ny bgus, cm knp hrs byr."",bukan keluhan"
4,sangat membantu sekali,bukan keluhan
4,penjelasannya mudah dimengertii🤩🤩,bukan keluhan
4,hehe. menurutku app ini bermanfaat,bukan keluhan
"4,""tolong di tambahkan pengaturan untuk mengubah kualitas streaming video,, buat pilihan 360p,"",bukan keluhan"
4,standar tapi ok lah buat masa depan jadi 4 ⭐ aja,bukan keluhan
4,bimbel ajat,bukan keluhan
"4,""aplikasi ini bener bener niat untuk memajukan indonesia menuju indonesia emas, namun sekarang banyak bugnya, semoga cuman masalah hp saia,"",bukan keluhan"
4,bagus membantu untuk memahami soal yang belum / kurang paham di sekolah dan vidio nya interaktif gak bikin bosen dan banyak program nya,bukan keluhan
"3,""kakakkk..mohon maaf ya saya ini ikut ksr kimia terus setelah beberapa hari saya nonton video lama lama berbayar padahal waktu saya pencet itu videonya gratis terus akhirnya berbayar itu gmn ya karna hampir semua video belajarnya kek gt saya binggung bgt,pengen belajar malah susah,aku GK ada duit untuk premium gmn ya aku cuman pengen belajar😭😭😭😭🙏🙏"",bukan keluhan"
3,mau nonton coc tapi ngeleg,bukan keluhan
"3,""banyak bug, banyak terjadi kesalahan pengetikan soal dan jawaban, kadang soal dan jawabannya gak nyambung, pembahasannya pun kadang nyeleneh, tolong perbaiki ini! udah bayar mahal² malah dikasih pelayanan yang gak memuaskan"",bukan keluhan"
3,MIN ADAIN SERVER FREE LEBIH BANYAK FITUR DONG MIN,bukan keluhan
3,ruang guru aplikasi yang bagus 🙂 tapi tolong harga kuota kalau bisa lebih murah sekitar 20000 atau 30000,bukan keluhan
3,Gak bisa bagus sih,bukan keluhan
"3,""Jujur aku agak kecewa sama aplikasi ini, iya sih aplikasi ruang guru itu work it buat belajar,materinya juga bagus dan gk bosenin iah,cuman kekurangan nya ya harus bayar langganan gitu kan jadi mikir dua kali gitu yg gk punya budget buat langganan😐, mungkin gua hapus aplikasi ini sementara waktu aja dah itu aja😁🙏"",bukan keluhan"
"3,""bagus, tapi ini harus pakai biaya,ortu jaman sekarang mana ada yg mau percaya online katanya tipuan lah ini lah banyak alasan nya jadi intinya aku tidak dibolehin walau tetangga aku udah terbukti"",bukan keluhan"
"3,""padahal ak uda ga make ruang guru lagi,tapi masih di teror trus."",bukan keluhan"
3,gk tau saya yang ngebug atau apa... tapi setiap saya mau nonton itu selalu gk bisa..,bukan keluhan
"3,""aplikasinya sebenarnya bagus,tapi yang bikin kecewa tuh sebelum berlangganan di spam wa dari beberapa nomer sampai di telfon juga,ganggu banget. tapi setelah berlangganan,nanya karna ada yang belum di mengerti di cuekin gak di bales-bales tuh wa."",bukan keluhan"
3,tolong kelas k13 & kurmer jangan di gabungkan🙏,bukan keluhan
"3,""beberapa kali gagal loading, gagal dalam geser pilih dalam kuis, dan gagal dalam menyelesaikan video. kenapa bisa seperti ini?"",bukan keluhan"
"3,""untuk aplikasi nya okey lah, tapi saya saat itu tidak ingin berlangganan di karenakan gak jadi aja gitu, nah ada yang nawarin nih, nawarin nya itu kayak maksa gitu membuat saya tidak nyaman dan tersinggung moga aja bisa jadi ulasan yang bagus terimakasih😊"",bukan keluhan"
"3,""overall aplikasi nya dah bagus, tapi pas jawab kek kuis akhir atau bank soal gitu, ada beberapa jawaban yg seharusnya saya dah pencet Jawaban C tapi pas dikumpul Malah Jadi D , kocak memang jadi agak nyesel berlangganan minimal perbaiki dululah bug sistem nya gitu"",bukan keluhan"
"3,""Aplikasi berat banget apalagi pas nonton live mau pause atau mau putar layar ga bisa, terus mau tutup kolom komentar susah, aplikasi ga ramah untuk orang kelas bawah."",bukan keluhan"
"3,""bagus sih , cuman ada beberapa Fitur yg suka hilang ( munculnya kadang') trus iklan promosinya. juga mengganggu"",bukan keluhan"
3,aplikasi nya sering macet lama & sering susah di pencet,bukan keluhan
3,awalnya aku main apk ini seneng banget karna banyak yang gratis tapi besoknya selesai donwload aku pengen buka zona belajar dafa dan lulu tapi ga bisa di klik ku klik berkali kali terus 2-4 hari setelah itu aku pengen belajar pakai ruang belajar aku buka pelajaran matematika sebelumnnya semua video itu gratis nah tiba tiba video yang udah ku tonton kemarin ga bisa diliat lagi dan hanya bisa liat preview dan untuk lanjutannya bayar aku coba yang lain juga di suruh bayar. Agak kecewa sih,bukan keluhan
"3,""ruangguru bagus, tetapi saat saya sudah nonaktifkan akun nomor saya tetap dihubungi oleh sales ruangguru."",bukan keluhan"
3,Tolong optimalkan lagi fitur dwanload nya. karena kita ndk bisa hapus materi yang kita dwanload lagi. mungkin ini bug .,bukan keluhan
"3,""Halo tim Ruangguru, saya mengalami kendala saat mengerjakan drill soal. Layarnya sering stuck dan setiap kali digulir malah otomatis refresh. Hal ini membuat kenyamanan dan fokus saya berkurang. Mohon segera dibantu agar pengalaman belajar lebih lancar."",bukan keluhan"
3,kaka emang kalo cuma download bayar ya? kok saya di telfon dari pihak ruang guru.. padahal saya belum mengunakan nya? itu dari pahak ruang guru atau siapa ya? maaf kalo lanjang,bukan keluhan
3,bagussih cuman aku kira semua gratis dan aku nggak ngerti cara pakainya nggak ada petunjuk nya soalnya jadi aku kasih bintang 3 aja,bukan keluhan
"3,""saya masih tidak tahu kenapa aplikasi Ruangguru saya sering di suruh daftar akun sedangkan saya sudah punya akun, bahkan tidak ada tombol login"",bukan keluhan"
3,ok,bukan keluhan
"3,""APLIKASI nya bagus, layanan lambat sekali, beda bgt saat marketing, chat trs .. kecewa"",bukan keluhan"
"3,""So far dari materi sama penjelasan udah lengkap banget. Tapi ada satu hal yang bikin gemes, pas mau nonton video materi mesti ga bisa, ngeload terus akhir akhir ini. Udah diupdate tp ttp aja ga bisa. Padahal koneksi lancar bgt buat sosmed dll bisa, tapi cuman di rg yang lemot bgt. Plis tolong, udah langganan buat 2 tahun kedepan, jadi sia sia mbayarnya huhu dan ganggu banget pas mau belajar jadi ngurungin niat keburu males duluan :("",bukan keluhan"
"3,""buat matpel sekolah di ruang belajarnya bagus, lengkap juga, tapi buat utbk nya aku rasa kurang. kemudian buat yang BAO buatku kurang worth it harganya lumayan mahal tapi latihan soal nya kurang ga kaya bimbel lain, penjelasan materinya agak lama, ada materi yang ga bisa dibuka, buat persiapan utbknya ga begitu lengkap banget, jadi buat kaum mendang mending better pilih bimbel yang lebih fokusin utbk sih kalo mau fokusnya utbk. nanti aku balik lagi dan perbaiki rating kalo beneran ngebantu"",bukan keluhan"
"2,""Untuk kelas offline nya udah bagus saya ikut, tapi kenapa ya aplikasi sering nge bug dan sebagainya, bisa di fiks"",keluhan"
"2,""Saya kasi bintang 2 saya kan mau tanya soal tugas saya,karena pas chat di wa tiba-tiba aja tidak mau ngejawab soalnya kayak langsung cuek.Dan aku mau belajar ruangguru online tapi berbayar😭"",keluhan"
"2,""pliss kak harga nya kurangi dong kak, say ingin belajar namun di dalam itu suruh bayar paket 850 ribu promo bulan ini tapi saya gak punya duit karena saya blm kerja dan keluarga saya di bilang miskin kak tolong kak berikan sedikit keringanan kak buat kami yang ingin belajar tapi kondisi keluarga nya itu miskin kak plis kak"",keluhan"
2,lag mulu jd top bawah yg awal ny top 1..,keluhan
"2,""cara langganan nya gimana ya pls, knp ga bisa di apk android woi 😩 Bingung 😩😩😩"",keluhan"
2,niat pgn nonton eps 11 dluan malah sama aja hari minggu ternyata,keluhan
2,Tutorial nya membingungkan,keluhan
2,setiap mau masuk pasti error jadi gabisa dibuka,keluhan
"2,""sistem sering eror, sangat mengganggu saat sedang ambis"",keluhan"
2,kok nggak bisa di unduh,keluhan
2,setelah saya mendownload hanya bahasa Indonesia math dan iPas dan beberapa mengunakan langganan saya memohon untuk tidak mengunakan langganan,keluhan
"2,""timnya sering SPAM TELFON. tolong ini diperbaiki yaa, sangat mengganggu."",keluhan"
"2,""min tolong dong aplikasinya di seimbangin lagi, sumpa ini hp aku tiap buka ruang guru selalu force close padahal buka yang lain aman aman aja"",keluhan"
2,harus langganan,keluhan
"2,""kenapa lemot bgt ya, padahal wifi aman, meori juga aman, trs adminnya di wa juga ga bales padahal butuh bgt, tolong ya di perbaiki lagi..."",keluhan"
"2,""tolong dipertimbangkan.. tolong buat fitur app ruang guru buat kontrol ortu, nyambung sm akun anak tsb, cma bs liat hari ini anak nya buka plajaran atw video apa.. itu saja.. jd ga nunggu tahun depan hasil belajar nya, kelamaan.. kburu anak nya tinggal kelas.. 🤦🏻🤦🏻 anak nya donlot, ortu nya juga donlot buat liat hasil anak nya.. fitur terbatas juga gpp buat ortu atw versi lite.."",keluhan"
"2,""tolong ya adain ganti warna kulit avatar, bikin badmood 😠😠😠😠😠😠😠"",keluhan"
2,harus bayar,keluhan
2,dimarahin karena promosiannya ga dibaca-baca 😮‍💨,keluhan
2,ini knp tim ruang gurunya suka banget spam telfon yh,keluhan
2,seru bet,keluhan
2,aku tidak lanjut mendaftarkan akunnya karena aku sma bukan smk yang di adakan hanyalah pilihan smk lengkapi dong ruangguru,keluhan
2,Ga ada fitur screenshot di video materi pendalaman di ruangbelajar dan pelajaran MTK dasar tingkat SMA ada di ruanglatihan tapi ga ada di ruangbelajar jadi tolong adakan pelajaran MTK dasar tingkat SMA di ruangbelajar!,keluhan
