no,Madura,indonesia,hal,buku kelas
1978.0,Bhâdbân kaulá terro odi'a.,Badan hamba ingin hidup.,100,Novel Èsarepo Bèncong
1979.0,Ta' napa maskè ta' bisa ajbálán.,Tidak apa-apa meskipun tidak bisa berjalan.,100,Novel Èsarepo Bèncong
1980.0,Sè pentèng pèkkèrranna bbadbân kaulâ ajbálán.,Yang penting pikirannya badan hamba berjalan.,100,Novel Èsarepo Bèncong
1981.0,Simar da'ramma?,Simar bagaimana?,100,Novel Èsarepo Bèncong
1982.0,Tanya Radèn Segara.,Tanya Raden Segara.,100,Novel Èsarepo Bèncong
1983.0,Enggi pada Radèn.,"Iya sama, Raden.",100,Novel Èsarepo Bèncong
1984.0,Reng kembhâr rèya molè ghellâ' cètakghâ ta' onga' sakalè.,Orang kembar ini tadi kepalanya tidak terangkat sekali pun.,100,Novel Èsarepo Bèncong
1985.0,Polana arassa todus ka Radèn Segara sè bânnya' èyarghâi bi' masarakat.,Karena merasa malu pada Raden Segara yang banyak dihargai oleh masyarakat.,100,Novel Èsarepo Bèncong
1986.0,Radèn Segara temmo makalowar Tombhâk Nenggolona.,Raden Segara tiba-tiba mengeluarkan Tombak Nenggolonya.,100,Novel Èsarepo Bèncong
1987.0,Pas ngajhâk Semar Simar ka tengnga tasè'.,Lalu mengajak Semar Simar ke tengah laut.,100,Novel Èsarepo Bèncong
1988.0,Semar Simar noro'buntè'.,Semar Simar mengikuti dari belakang.,100,Novel Èsarepo Bèncong
1989.0,Soro meddhem bi' Radèn Segara.,Disuruh memejamkan mata oleh Raden Segara.,100,Novel Èsarepo Bèncong
1990.0,Rèng kembhâr jiyâmeddhem.,Orang kembar itu memejamkan mata.,100,Novel Èsarepo Bèncong
1991.0,Soro bukka' matana.,Disuruh membuka matanya.,100,Novel Èsarepo Bèncong
1992.0,Semar Simar tacengnga' bâkto amokka' matana.,Semar Simar terkejut waktu membuka matanya.,100,Novel Èsarepo Bèncong
1993.0,Mo-temmona bâdâ neng tengnga tasè'.,Tiba-tibanya ada di tengah laut.,100,Novel Èsarepo Bèncong
1994.0,Marè dâpa' ka tengnga tasè'.,Selesai tiba di tengah laut.,100,Novel Èsarepo Bèncong
1995.0,Rèng kaduwwâ rowa soro meddhem polè.,Kedua orang itu disuruh memejamkan mata lagi.,100,Novel Èsarepo Bèncong
1996.0,Bhádhbán kaulá ta' dbáddhiyá jbuko'Raden?,"Badan hamba tidak dijadikan ikan, Raden?",100,Novel Èsarepo Bèncong
1997.0,Semar Simar angemmès.,Semar Simar memohon.,100,Novel Èsarepo Bèncong
1998.0,Terro odi'á enjá'?,Ingin hidup kan?,100,Novel Èsarepo Bèncong
1999.0,Enjá' të'pa dhâddhiyá jbuko'bi'engko'.,Nanti malah dijadikan ikan olehku.,100,Novel Èsarepo Bèncong
2000.0,Mara la meddhem!,Ayo sudah memejamkan mata!,100,Novel Èsarepo Bèncong
2001.0,Semar Simar noro' oca'.,Semar Simar mengikuti ucapan.,100,Novel Èsarepo Bèncong
2002.0,Tombhâk Nènggolo anodhing rèng kaduwwâ.,Tombak Nenggolo menunjuk kedua orang itu.,101,Novel Èsarepo Bèncong
2003.0,Ta' abit pas tasè' temmo tèra'.,Tidak lama lalu laut tiba-tiba terang.,101,Novel Èsarepo Bèncong
2004.0,Rèng kaduwwâ temmo maèlang.,Kedua orang itu tiba-tiba menghilang.,101,Novel Èsarepo Bèncong
2005.0,Ta'taona èpadhâddhi karang bi' Radèn Segara.,Tidak tahunya dijadikan karang oleh Raden Segara.,101,Novel Èsarepo Bèncong
2006.0,Tapè Semar bi'Simar rèya ghi' sempet aca-caca bi' Radèn Segara.,Tapi Semar dan Simar ini masih sempat bicara-bicara dengan Raden Segara.,101,Novel Èsarepo Bèncong
2007.0,Radèn Segara notop kopèngnga.,Raden Segara menutup telinganya.,101,Novel Èsarepo Bèncong
2008.0,Rèng kaduwwâ rowa acaka polè masala pangaterrona.,Kedua orang itu berbicara lagi masalah keinginannya.,101,Novel Èsarepo Bèncong
2009.0,Engko' dbaddbiyá Malaèkat!,Aku menjadi Malaikat!,101,Novel Èsarepo Bèncong
2010.0,Engko' dhaddbiya Rosul!,Aku menjadi Rasul!,101,Novel Èsarepo Bèncong
2011.0,Poko' rèng kembhâr rèya acaka colo'satarètanan.,Pokoknya orang kembar ini adu mulut sesaudaraan.,101,Novel Èsarepo Bèncong
2012.0,Radèn Segara ta' kowat ngara sè ngèdingaghi.,Raden Segara tidak kuat lagi mendengarkan.,101,Novel Èsarepo Bèncong
2013.0,Pas temmo makalowar Tombhâk sèttongnga.,Lalu tiba-tiba mengeluarkan Tombak yang satunya.,101,Novel Èsarepo Bèncong
2014.0,Tombhâk Alugoro èpakalowar.,Tombak Alugoro dikeluarkan.,101,Novel Èsarepo Bèncong
2015.0,Pas ètaccekaghi ka nga'tengnga'enna.,Lalu ditancapkan ke tengah-tengahnya.,101,Novel Èsarepo Bèncong
2016.0,Rèng kembhâr rèya maduwwâ.,Orang kembar ini membelah dua.,101,Novel Èsarepo Bèncong
2017.0,Semar anangès dut-sarèdudhân.,Semar menangis tersedu-sedu.,101,Novel Èsarepo Bèncong
2018.0,"Simar apèrak, bisa apèsa kèya bi' tarètanna.","Simar senang, bisa berpisah juga dengan saudaranya.",101,Novel Èsarepo Bèncong
2019.0,Radèn Segara temmo maèlang dâri karang.,Raden Segara tiba-tiba menghilang dari karang.,101,Novel Èsarepo Bèncong
2020.0,Rèng kaduwwâ ta' bisa acaka polè.,Kedua orang itu tidak bisa berbicara lagi.,101,Novel Èsarepo Bèncong
2021.0,Kennengnganna padâ jhâu.,Tempatnya sama-sama jauh.,101,Novel Èsarepo Bèncong
2022.0,Bhâstoan Semar Simar la ollè tello bulân.,Hancuran Semar Simar sudah dapat tiga bulan.,101,Novel Èsarepo Bèncong
2023.0,Koca'en rèng sè mancèngan.,Katanya orang yang memancing.,101,Novel Èsarepo Bèncong
2024.0,Neng karang tèmor sè èkennengngè Semar jiyâbâdâ reng anangès malolo.,Di karang timur yang ditempati Semar itu ada orang menangis melulu.,101,Novel Èsarepo Bèncong
2025.0,Bhânare Kemmès nangès malolo.,Tiap hari Kamis menangis melulu.,101,Novel Èsarepo Bèncong
2026.0,Kadhâng makè bânnè arè Kemmès nangès kèya.,Kadang meskipun bukan hari Kamis menangis juga.,101,Novel Èsarepo Bèncong
2027.0,"Kèn mon bâdâ rèng kocop neng tengnga tasè', tangèssa sajân madhâddhi.","Tapi kalau ada orang terbalik di tengah laut, tangisnya semakin menjadi-jadi.",101,Novel Èsarepo Bèncong
2028.0,Bâdâ polè rèng sèngoca' jhâ' karang bârâ' sèèkennengngè Simar rowa.,Ada lagi orang yang berkata bahwa karang barat yang ditempati Simar itu.,101,Novel Èsarepo Bèncong
2029.0,"Èkèding bâdâ rèng aghellân,neng arè Kemmès otamana.","Terdengar ada orang tertawa, di hari Kamis utamanya.",101,Novel Èsarepo Bèncong
2030.0,Kadhâng ghellâ'enna sajân madhâddhi mon bâdâ rèng perrèyan neng tengnga tasè'.,Kadang tawanya semakin menjadi-jadi kalau ada orang kesakitan di tengah laut.,101,Novel Èsarepo Bèncong
2031.0,Mangkana rèngorèng sè bâdâ neng pasèsèr jiyâ nyebbhut karang jiyâ karang tangès bi' karang mèsem.,Makanya orang-orang yang ada di pesisir itu menyebut karang itu karang tangis dan karang senyum.,101,Novel Èsarepo Bèncong
2032.0,Karang tangès sè bâdâ neng tèmor.,Karang tangis yang ada di timur.,102,Novel Èsarepo Bèncong
2033.0,Karang mèsem sè bâdâ neng bârâ.,Karang senyum yang ada di barat.,102,Novel Èsarepo Bèncong
2034.0,Satèya kakè la tao arapa Radèn Segara amèsa karang sè sabbbânna masèttong?,Sekarang kamu sudah tahu kenapa Raden Segara memisah karang yang sebelumnya menyatu?,102,Novel Èsarepo Bèncong
2035.0,"La tao arapa Radèn Segara tèga ka taretan kembbar sè sabellunna eojuk dari kampongnga polana pada ta' enda'apèsa dâri kampong, pas abèrra èbbásto dbaddhi karang?","Sudah tahu kenapa Raden Segara tega pada saudara kembar yang sebelumnya diusir dari kampungnya karena sama-sama tidak ingin berpisah dari kampung, lalu dengan berat hati dihancurkan menjadi karang?",102,Novel Èsarepo Bèncong
2036.0,Sènga' reya rèng odi'.,Ingat ini orang hidup.,103,Novel Èsarepo Bèncong
2037.0,Odi' tada' rèng sè alang-lang.,Hidup tidak ada orang yang menghalangi.,103,Novel Èsarepo Bèncong
2038.0,Ngoca'Suroso bâkto bâdâ neng romana binèna.,Ucap Suroso waktu ada di rumah istrinya.,103,Novel Èsarepo Bèncong
2039.0,Suroso sampè'kaloppaè ka rèng towana.,Suroso sampai melupakan orang tuanya.,103,Novel Èsarepo Bèncong
2040.0,Tellasân ollè duw kalè ta' toman èntar ka romana.,Lebaran dapat dua kali tidak pernah pergi ke rumahnya.,103,Novel Èsarepo Bèncong
2041.0,Ghi' bâdâ karèna pegghel.,Masih ada sisa jengkel.,103,Novel Èsarepo Bèncong
2042.0,Pegghel polana èpaksa soro abinè ka rèng binè' pèlèyanna rèng towana.,Jengkel karena dipaksa suruh beristri pada perempuan pilihan orang tuanya.,103,Novel Èsarepo Bèncong
2043.0,Ta' tao arapa dâyyâ Suroso pas ta' dhujân ka rèng binè'.,Tidak tahu kenapa begitu Suroso lalu tidak suka pada perempuan.,103,Novel Èsarepo Bèncong
2044.0,"Ngakona, sakabbhinna rèng binè ta' bisa mabhunga ka lakèna bâkto tadâ' parabânna.","Pengakuannya, semua perempuan tidak bisa membahagiakan suaminya waktu tidak ada perawannya.",103,Novel Èsarepo Bèncong
2045.0,Ta' sènga' binè sè satèya.,Tidak seperti istri yang sekarang.,103,Novel Èsarepo Bèncong
2046.0,Suroso abinè ka rèng binè' sè bânnè binè'.,Suroso beristri pada perempuan yang bukan perempuan.,103,Novel Èsarepo Bèncong
2047.0,Suroso la kadung senneng ka bèncong sè perna atari olar neng kès-orkès dhisa.,Suroso sudah terlanjur senang pada banci yang pernah menari ular di orkes-orkes desa.,103,Novel Èsarepo Bèncong
2048.0,Sapa sè ta' perna ollè pèssè bâkto amaèn ka romana Bèncong jiyâ.,Siapa yang tidak pernah dapat uang waktu bermain ke rumahnya Banci itu.,103,Novel Èsarepo Bèncong
2049.0,Sakabbhinna rèng lakè' sè perna dâteng ollè pèssè bâkto molèyan.,Semua lelaki yang pernah datang dapat uang waktu pulangnya.,103,Novel Èsarepo Bèncong
2050.0,Karo sèttong pessenna Bèncong jiyâ.,Hanya satu pesannya Banci itu.,104,Novel Èsarepo Bèncong
2051.0,Kor jba' sampè'ka-langka bi' bisa mabbunga rassana aba'.,Cuma jangan sampai kecolongan dan bisa membahagiakan rasa badan.,104,Novel Èsarepo Bèncong
2052.0,Perna dâyyâ bâdâ rèng ka-langka tanang.,Pernah begitu ada orang kecolongan tangan.,104,Novel Èsarepo Bèncong
2053.0,Rângbhârângnga Maya jiyâ èlang.,Barang-barangnya Maya itu hilang.,104,Novel Èsarepo Bèncong
2054.0,Ta' taona èkala' budi.,Tidak tahunya diambil dari belakang.,104,Novel Èsarepo Bèncong
2055.0,Èkala' bâkto amaèn neng kamarra.,Diambil waktu bermain di kamarnya.,104,Novel Èsarepo Bèncong
2056.0,Maya èpamabu' ara' tello liter.,Maya dibuat mabuk arak tiga liter.,104,Novel Èsarepo Bèncong
2057.0,"Dhingla jhinarak, langsong râng-bhârâng sè bâdâ neng romana èsak-lossak.","Ternyata kalau sudah tewas, langsung barang-barang yang ada di rumahnya diobrak-abrik.",104,Novel Èsarepo Bèncong
2058.0,Pas temmo emmassa èkala'.,Lalu tiba-tiba emasnya diambil.,104,Novel Èsarepo Bèncong
2059.0,Emmas sè berrâ' sakèlo èlang.,Emas yang beratnya sekilo hilang.,104,Novel Èsarepo Bèncong
2060.0,"Ta' ghung-nangghung, Maya langsong èntar ka dhukon.","Tidak tanggung-tanggung, Maya langsung pergi ke dukun.",104,Novel Èsarepo Bèncong
2061.0,Èntar ka dhukon bânnè pas terro bhârângnga abâliyâpolè.,Pergi ke dukun bukan lalu ingin barangnya kembali lagi.,104,Novel Èsarepo Bèncong
2062.0,"Èntar ka dhukon pas soro èpakembung tabu'en, soro pa tompes sakalè koca'en.","Pergi ke dukun lalu suruh dibuat kembung perutnya, suruh ditumpas sekali katanya.",104,Novel Èsarepo Bèncong
2063.0,Dhina mon emmas temmo di-budi.,Biarkan kalau emas ditemukan di belakang hari.,104,Novel Èsarepo Bèncong
2064.0,Maya mon èkatalè lakè' biyasana neng bâkto alandu'kobhurân.,Maya kalau dita'ziahi lelaki biasanya di waktu menggali kuburan.,104,Novel Èsarepo Bèncong
2065.0,Maya dhâddhi tokang ngoro' kobhurân.,Maya menjadi tukang urut kuburan.,104,Novel Èsarepo Bèncong
2066.0,"Sala mon èberri'â pèssè, Maya ta' toman endâ'.","Salah kalau diberi uang, Maya tidak pernah mau.",104,Novel Èsarepo Bèncong
2067.0,La dbina bágbi ka amal Masjid bbai.,Sudah biarkan bagi ke amal Masjid saja.,104,Novel Èsarepo Bèncong
2068.0,Sapa tao bisa namba amella almarbum.,Siapa tahu bisa menambah pahala almarhum.,104,Novel Èsarepo Bèncong
2069.0,Èmonyèaghi amella almarbum dáyyá.,Dibunyikan pahala almarhum begitu.,104,Novel Èsarepo Bèncong
2070.0,Maya ta' toman ta' abhâjâng mon Jumatan.,Maya tidak pernah tidak salat kalau Jumatan.,104,Novel Èsarepo Bèncong
2071.0,Maya abhâjâng terros.,Maya salat terus.,104,Novel Èsarepo Bèncong
2072.0,Dhingla dâpa' ghân Masjid.,Ternyata kalau tiba di Masjid.,104,Novel Èsarepo Bèncong
2073.0,Maya sambi lit dhulidhân ka rèng lakè' laènna.,Maya sambil lirik-lirikan ke lelaki lainnya.,104,Novel Èsarepo Bèncong
2074.0,Mon masala jiyâ Maya lakarla ta' bisa èpatadâ'.,Kalau masalah itu Maya memanglah tidak bisa dihilangkan.,104,Novel Èsarepo Bèncong
2075.0,Tèngka sènga' jiyâna pagghun cekka'.,Tingkah seperti itunya tetap menempel.,104,Novel Èsarepo Bèncong
2076.0,Maya satèya odi' wâ'-duwâ'ân bi' Suroso.,Maya sekarang hidup berdua-duaan dengan Suroso.,104,Novel Èsarepo Bèncong
2077.0,Rèng kaduwâjiyâ marè akabin essa.,Kedua orang itu selesai menikah sah.,104,Novel Èsarepo Bèncong
2078.0,Maya senneng ce' sennengnga.,Maya senang sesenang-senangnya.,104,Novel Èsarepo Bèncong
2079.0,Suroso ghun dhâddhi ro-sorona.,Suroso hanya menjadi suruh-suruhannya.,104,Novel Èsarepo Bèncong
2080.0,"Soro mellè panapan sè ghâbây abonding obu', semmèrra obu', beddhâ', bi' panapan sè ghâbây maraddhinan rèng binè' otabâ mapotèyan rèng lakè' bi' binè'.","Suruh membeli apa-apa yang untuk rebonding rambut, semirnya rambut, bedak, dan apa-apa yang untuk mencantikkan perempuan atau memutihkan lelaki dan perempuan.",104,Novel Èsarepo Bèncong
2081.0,Ta' sènga' lambâ' Suroso kos-talokos sè nyarè lako ghâbây biaya odi'en Embu'en bi' Eppa'en.,Tidak seperti dulu Suroso pontang-panting mencari kerja untuk biaya hidup Neneknya dan Bapaknya.,105,Novel Èsarepo Bèncong
2082.0,"Surosoterrona odi'nyaman, sakèrana alako ta' rèngsa ka bhâdhânna dhibi'.","Suroso inginnya hidup nyaman, sekiranya bekerja tidak menyusahkan badannya sendiri.",105,Novel Èsarepo Bèncong
2083.0,"Sajân ghi' bâkto abhâkalan bi' Muna, sè nyarè lako tagher ta'ènga'apa,robâna tagher celleng sènga' tèkos sabâ.","Semakin masih waktu bertunangan dengan Muna, yang mencari kerja sampai tidak ingat apa-apa, rupanya sampai hitam seperti tikus sawah.",105,Novel Èsarepo Bèncong
2084.0,Bhân bulân Muna mènta pèssè ghâbây arabât ka salon.,Tiap bulan Muna meminta uang untuk merawat ke salon.,105,Novel Èsarepo Bèncong
2085.0,"Suroso ta' bisa ta' aberri',polana Embu'en maksa terros soro ngateraghi pèssè.","Suroso tidak bisa tidak memberi, karena Neneknya memaksa terus suruh mengantarkan uang.",105,Novel Èsarepo Bèncong
2086.0,"Mas mellèyaghi Makarizo lèma bigghi'pas semmèr celleng lèma',semmèr pote duwa', semmèr mèra pètto', pas melèyaghi sampo sè bári' wa Mas!","Mas belikan Makarizo lima buah lalu semir hitam lima, semir putih dua, semir merah tujuh, lalu belikan sampo yang kemarin ya Mas!",105,Novel Èsarepo Bèncong
2087.0,Maya nyorowan lè-mellè ka Suroso.,Maya menyuruh beli-beli pada Suroso.,105,Novel Èsarepo Bèncong
2088.0,"Ta' ngoca' pa-apa,Suroso langsong mangkat ka Mekkasân.","Tidak berkata apa-apa, Suroso langsung berangkat ke Pamekasan.",105,Novel Èsarepo Bèncong
2089.0,"Mellè ka Golden,koca'en.","Beli ke Golden, katanya.",105,Novel Èsarepo Bèncong
2090.0,Neng toko jiyâ gh' bâdâ karèna diskonan.,Di toko itu masih ada sisa diskonan.,105,Novel Èsarepo Bèncong
2091.0,Suroso mangkat nompa' sapèda motor anyarra.,Suroso berangkat menaiki sepeda motor barunya.,105,Novel Èsarepo Bèncong
2092.0,"Panapan la marè mellè kabbhi, Suroso molè.","Apa-apa sudah selesai dibeli semua, Suroso pulang.",105,Novel Èsarepo Bèncong
2093.0,"Dâpa'neng tengnga jhâlân, sapèdana matè.","Tiba di tengah jalan, sepedanya mati.",105,Novel Èsarepo Bèncong
2094.0,"Bâ ma' matè rèya, sapèda anyar reya ma'matè.","Lah kok mati ini, sepeda baru ini kok mati.",105,Novel Èsarepo Bèncong
2095.0,Ngoca' Suroso dâlem atèna.,Ucap Suroso dalam hatinya.,105,Novel Èsarepo Bèncong
2096.0,"Suroso ngeccèk sakabbhinna, tako' bâdâ sè rosak.","Suroso mengecek semuanya, takut ada yang rusak.",105,Novel Èsarepo Bèncong
2097.0,Sapèdana sè mellè ollè tello bulânan.,Sepedanya yang dibeli dapat tiga bulanan.,105,Novel Èsarepo Bèncong
2098.0,Ta' taona bènsènna tadâ'.,Tidak tahunya bensinnya tidak ada.,105,Novel Èsarepo Bèncong
2099.0,Mangkatdhâ kaloppaè ta'mellè.,Berangkatnya kelupaan tidak membeli.,105,Novel Èsarepo Bèncong
2100.0,"Ahèrra nyotok entar ka Pom bensin Neng tengnga jhâlân, Suroso temmo bi' Muna.","Akhirnya mendorong pergi ke Pom bensin. Di tengah jalan, Suroso bertemu dengan Muna.",105,Novel Èsarepo Bèncong
2101.0,Muna anyaot kaadâ' ka Suroso.,Muna menyahut ke hadapan Suroso.,105,Novel Èsarepo Bèncong
2102.0,Suroso ajâwâb sakadherrâ.,Suroso menjawab sekadarnya.,105,Novel Èsarepo Bèncong
2103.0,Muna nyoro Suroso ambu ka romana.,Muna menyuruh Suroso berhenti di rumahnya.,105,Novel Èsarepo Bèncong
2104.0,Suroso ta' ghellem.,Suroso tidak mau.,105,Novel Èsarepo Bèncong
2105.0,Engko' ma' marengngès ajbellingaghi sakabbbinna rèng binè'.,Aku kok meringis melihat semua perempuan.,105,Novel Èsarepo Bèncong
2106.0,Ngoca' Suroso neng colo'en.,Ucap Suroso di mulutnya.,106,Novel Èsarepo Bèncong
2107.0,Colo' sè ta' bisa makalowar sowara paapa bâkto jiyâ.,Mulut yang tidak bisa mengeluarkan suara apa-apa waktu itu.,106,Novel Èsarepo Bèncong
2108.0,Sâjân ajhelling Muna.,Semakin melihat Muna.,106,Novel Èsarepo Bèncong
2109.0,Parabân sè ko-ngako ngoca'pagghun arassa parabân neng bâkto abhâkalan lamba'.,Perawan yang mengaku-ngaku berkata tetap merasa perawan di waktu bertunangan dulu.,106,Novel Èsarepo Bèncong
2110.0,Mowana Suroso sajân makerso' kolè'.,Mukanya Suroso semakin mengerutkan kulit.,106,Novel Èsarepo Bèncong
2111.0,Matana mèra saparo.,Matanya merah separuh.,106,Novel Èsarepo Bèncong
2112.0,Suroso ènga'ka Embu'en sè lambâ' amaksa Suroso abhâkalan bi' Muna.,Suroso ingat pada Neneknya yang dulu memaksa Suroso bertunangan dengan Muna.,106,Novel Èsarepo Bèncong
2113.0,Bâkto jiyâ Suroso ajhelling jhâjhân bin-sabin sèanompo' neng kamarra.,Waktu itu Suroso melihat jajanan beraneka ragam yang menumpuk di kamarnya.,106,Novel Èsarepo Bèncong
2114.0,Suroso tao jhâ' jhâjhân rèya andi'en rèng sè marè èpènta otabâ èpadhâddhi bhâkal.,Suroso tahu bahwa jajanan ini miliknya orang yang selesai dipinang atau dijadikan bakal.,106,Novel Èsarepo Bèncong
2115.0,Bhâkal dhâddhi bhâkal burung.,Bakal menjadi bakal batal.,106,Novel Èsarepo Bèncong
2116.0,Suroso nyangkana jhâjhân lamaran rèya andi'en aka'en.,Suroso menyangkanya jajanan lamaran ini miliknya kakaknya.,106,Novel Èsarepo Bèncong
2117.0,Sapa sè bin-sabinan reya Bu'?,"Siapa yang beraneka ragam ini, Nek?",106,Novel Èsarepo Bèncong
2118.0,Suroso atanya ka Embu'en.,Suroso bertanya pada Neneknya.,106,Novel Èsarepo Bèncong
2119.0,Embu'en ta' ajâwâb apa.,Neneknya tidak menjawab apa-apa.,106,Novel Èsarepo Bèncong
2120.0,wâb-jâwâbbhâ Suroso soro neng-neng.,Jawab-jawabnya Suroso disuruh diam.,106,Novel Èsarepo Bèncong
2121.0,"Soro jhâ' sa'-kasa', ngOca' ka Suroso jhâ' dhibi'en ta'parlo tao.","Suruh jangan cerewet, berkata pada Suroso bahwa dirinya tidak perlu tahu.",106,Novel Èsarepo Bèncong
2122.0,Suroso molè ka romana polana ngala'a ghuyangghuy.,Suroso pulang ke rumahnya karena mengambil pakaian-pakaiannya.,106,Novel Èsarepo Bèncong
2123.0,"Ghuy-angghuyâ èkala kabbhi, èyangko' ka romana Maya.","Pakaian-pakaiannya diambil semua, diangkut ke rumahnya Maya.",106,Novel Èsarepo Bèncong
2124.0,Sèr-sèranna bâkto jiyâ.,Diam-diamnya waktu itu.,106,Novel Èsarepo Bèncong
2125.0,Suroso ngoca' perna neng romana Maya.,Suroso berkata pernah di rumahnya Maya.,106,Novel Èsarepo Bèncong
2126.0,Neng romana Maya bâdâ kabbhi bâdâ.,Di rumahnya Maya ada semua ada.,106,Novel Èsarepo Bèncong
2127.0,Mon ghun ngakan jhuko' apa'a bhâi pagghun bâdâ.,Kalau hanya makan lauk apa pun tetap ada.,106,Novel Èsarepo Bèncong
2128.0,Sabellun kennal bi' Maya sè nyama aslina Mad Dulla.,Sebelum kenal dengan Maya yang nama aslinya Mad Dulla.,106,Novel Èsarepo Bèncong
2129.0,Suroso èajhâk kancana ka salonna Maya.,Suroso diajak temannya ke salonnya Maya.,106,Novel Èsarepo Bèncong
2130.0,Kancana amersè'enna mowana dâri jhrâbâ' bâtona.,Temannya membersihkan mukanya dari jerawat batunya.,106,Novel Èsarepo Bèncong
2131.0,Suroso karo noro'.,Suroso nanti ikut.,106,Novel Èsarepo Bèncong
