no,Madura,Indonesia,hal,buku kelas
2439.0,"Tape bila nemmo bathogga cethak, ya, garimeng.1","Tapi kalau menemukan batok kepala, ya, merinding.",102,Novel Kerrong Ka Omba
2440.0,"Ca'na lamba' jareya, orengoreng laju epanyellem ka tengnga tase', bannya' oreng se ta'mole dhari tase'.1","Katanya dulu itu, orang-orang langsung ditenggelamkan ke tengah laut, banyak orang yang tidak pulang dari laut.",102,Novel Kerrong Ka Omba
2441.0,"Bila esare mon binena ka tase', ya binena epega' keya.","Kalau dicari oleh istrinya ke laut, ya istrinya ditangkap juga.",102,Novel Kerrong Ka Omba
2442.0,Keng epangampe' pera'.,Tapi dicapit saja.,102,Novel Kerrong Ka Omba
2443.0,Ta' esellemmagi.,Tidak ditenggelamkan.,102,Novel Kerrong Ka Omba
2444.0,"Sateya polana badha keya,pan-barampan penggir tase'se la ejaga pole.","Sekarang karena ada kiai, beberapa pinggir laut sudah dijaga lagi.",102,Novel Kerrong Ka Omba
2445.0,"Bannya' oreng se biyasana entar ka tase' kaangguy majang, ngarakat, ta' ebagi pole, polana e jadhiya,e penggir tase'na, la ekaandhi' oreng jauna jau.","Banyak orang yang biasanya pergi ke laut untuk menjaring, menjala, tidak diperbolehkan lagi, karena di sana, di pinggir lautnya, sudah dimiliki orang jauh sekali.",102,Novel Kerrong Ka Omba
2446.0,Oreng jareya ca'na melle kalaban pesse se bannya'.,Orang itu katanya membeli dengan uang yang banyak.,102,Novel Kerrong Ka Omba
2447.0,Ya badha keya pate'na.,Ya ada juga anjingnya.,102,Novel Kerrong Ka Omba
2448.0,Ngoja ka oreng laju.,Menggonggong ke orang langsung.,102,Novel Kerrong Ka Omba
2449.0,Ba'na tao dhari sapa jareya?,Kamu tahu dari siapa itu?,102,Novel Kerrong Ka Omba
2450.0,"Bannya' oreng adungngeng, kan essena tase' reya bannya' ta' eabi'-abi'.","Banyak orang mendongeng, kan isi laut ini banyak tidak habis-habis.",102,Novel Kerrong Ka Omba
2451.0,"Molae lamba'na lamba' mara, sampe'ka sateya jarowa' juko' paggun badha.","Sejak dulu kala, ikan itu tetap ada.",102,Novel Kerrong Ka Omba
2452.0,Akaton ta'ngasep-ngasep.,Kelihatannya tidak habis-habis.,102,Novel Kerrong Ka Omba
2453.0,"Ya ja' sengana oreng dhinna' reya penter, tantona paggun bisa ngaandhi' tase' ban tana e di'seddi'na tase'.","Ya katanya orang sini pintar, tentunya tetap bisa memiliki laut dan tanah di dekat laut.",102,Novel Kerrong Ka Omba
2454.0,"Ta'gaggar ka oreng laen, se jauna jau.1","Tidak jatuh ke orang lain, yang jauh sekali.",102,Novel Kerrong Ka Omba
2455.0,"Ya mon oreng dhinna' tako' ka omba', polana omba' kan ta' etemmo bila dhatengnga.","Ya kalau orang sini takut ke ombak, karena ombak kan tidak terlihat kalau datang.",102,Novel Kerrong Ka Omba
2456.0,"Laju raja, agules, ta'etemmo.","Lalu besar, bergulir, tidak terlihat.",102,Novel Kerrong Ka Omba
2457.0,Iya ca'na ba'na.1,"Iya, kata kamu.",102,Novel Kerrong Ka Omba
2458.0,Oreng dhinna' lamba' ratona tase'.,Orang sini dulu rajanya laut.,102,Novel Kerrong Ka Omba
2459.0,"Bannya' keya se salamet, sanajjan badanna la ekepe' kalaban kaju, epasellem ka tengnga tase', badha se bisa akeddal gi'an.1","Banyak juga yang selamat, meskipun badannya sudah dicapit dengan kayu, ditenggelamkan ke tengah laut, ada yang bisa menggelengkan kepala juga.",103,Novel Kerrong Ka Omba
2460.0,"Badha keya se noro'agi aba'na, badha se agalubuk pole, ja'badha se etolong mon oreng,ca'na ra.1","Ada juga yang menuruti dirinya, ada yang bergelombang lagi, katanya ada yang ditolong kalau orang.",103,Novel Kerrong Ka Omba
2461.0,Ya pajat matako'an tase' jareya!,Ya memang menakutkan laut itu!,103,Novel Kerrong Ka Omba
2462.0,Ya polana epatako'e.,Ya karena ditakut-takuti.,103,Novel Kerrong Ka Omba
2463.0,Oreng dhinna' sateya epakercet.1,Orang sini sekarang dibuat kerdil.,103,Novel Kerrong Ka Omba
2464.0,"Ececce pekkeranna, saenggana tako'se katase'a.1","Dicubit pikirannya, sehingga takut ke laut.",103,Novel Kerrong Ka Omba
2465.0,"Badha keya se olle careta dhari dhalem tase' jareya, polana epasellem,jareya akaton nengale bannya' kennengngan se lebur,juko'na ana-barna, batona sajan akang-jaringkang.1","Ada juga yang dapat cerita dari dalam laut itu, karena ditenggelamkan, itu terlihat melihat banyak tempat yang indah, ikannya berwarna-warni, batunya semakin berongga.",103,Novel Kerrong Ka Omba
2466.0,Akaton badha tombuwanna ca'na.,Kelihatannya ada tumbuhannya katanya.,103,Novel Kerrong Ka Omba
2467.0,Akaton tennang aengnga.,Terlihat tenang airnya.,103,Novel Kerrong Ka Omba
2468.0,"Ekarassa ja'tennang, tape ya ja' rengan aba'na ekalenthong, ekepe', ya paggun mateya ta' enneng dhidha'.1","Dirasa memang tenang, tapi ya katanya dirinya digulung, dicapit, ya tetap meninggalnya tidak enak.",103,Novel Kerrong Ka Omba
2469.0,"Ta' bisa mega' juko'se ana-barna jarowa, ta' bisa nyambi bato se akangjaringkang jarowa.1","Tidak bisa memegang ikan yang berwarna-warni itu, tidak bisa membawa batu yang berongga itu.",103,Novel Kerrong Ka Omba
2470.0,Janowa la lamba'.,Itu sudah dulu.,103,Novel Kerrong Ka Omba
2471.0,Sakeng Terrona Kata'se Atapa'a.1,Karena saking inginnya kodok itu bertapa.,105,Novel Kerrong Ka Omba
,KATA' ganeko akeddal dhalem lobang se gun-na basso' ka badanna dibi'.1,Kodok itu menggelengkan kepala dalam lubang yang hanya cukup ke badannya sendiri.,105,Novel Kerrong Ka Omba
2472.0,Kata' ganeko aked-dal karana badha barang koneng se gaggar dhari attas.1,Kodok itu menggelengkan kepala karena ada barang kuning yang jatuh dari atas.,105,Novel Kerrong Ka Omba
2473.0,Barang ganeko ce' bauna.,Barang itu sangat bau.,105,Novel Kerrong Ka Omba
2474.0,"Barang ganeko kadhang tello kale dhateng dhalem sa'are, tape agasegan sampe' sangang kale otaba sampe' lebbi.1","Barang itu kadang tiga kali datang dalam sehari, tapi kadang-kadang sampai sembilan kali atau bahkan lebih.",105,Novel Kerrong Ka Omba
2475.0,Barang-barang koneng ganeko ta' masamporna aba'na dhalem atapa dhalem kennengngan se cellep ganeko.,Barang-barang kuning itu tidak membuat dirinya sempurna dalam bertapa dalam tempat yang dingin itu.,105,Novel Kerrong Ka Omba
2476.0,"Salaen batthowang, barang koneng ganeko agiba owa'se ang ạ'.1","Selain bebatuan, barang kuning itu membawa buah yang berbau menyengat.",105,Novel Kerrong Ka Omba
2477.0,Lajjanna dhari barang koneng aneko aeng se koneng se nga' anga' koko.1,Lanjutan dari barang kuning itu air yang kuning yang berbau menyengat sekali.,105,Novel Kerrong Ka Omba
2478.0,"Nga'-anga'dhari dhuwa' barang ganeko ta' nambai banga',tape gunna adaddiyagi ngalengsang nyare ken-nengngan laen se cellep, akadiya bato otaba dhaun.1","Bau dari dua barang itu tidak menambah kenyamanan, tapi hanya membuat gelisah mencari tempat lain yang dingin, seperti batu atau daun.",105,Novel Kerrong Ka Omba
2479.0,Kata' lako akarettek ja' aba'na ta' toman aserro menta kereman.1,Kodok terusik karena dirinya tidak pernah berteriak meminta kiriman.,105,Novel Kerrong Ka Omba
2481.0,Tape kereman dhuwa' barang ganeko paggun dhateng.1,Tapi kiriman dua barang itu tetap datang.,106,Novel Kerrong Ka Omba
,Barang koneng se ca'-leca' ban aeng koneng se nga'-anga' koko.1,Barang kuning yang lembek dan air kuning yang berbau menyengat sekali.,106,Novel Kerrong Ka Omba
2482.0,"Dhari sakeng gasegga, kata' aserro ta'kowat nyergu' batthowangnga.1","Saking gelisahnya, kodok berteriak tidak kuat menyalakan api.",106,Novel Kerrong Ka Omba
2483.0,Ta' kowat nyergu' lasengnga aeng koneng se nga'-anga' koko.1,Tidak kuat menghirup bau air kuning yang berbau menyengat sekali.,106,Novel Kerrong Ka Omba
2484.0,"Kata' ganeko gunna bisa apckker, dha'emma nyareya bato gunong kaletthagan se raja, se dhi baba'anna bisa ekennengnge.1","Kodok itu hanya bisa berpikir, bagaimana mencari batu gunung kapur yang besar, yang di bawahnya bisa ditempati.",106,Novel Kerrong Ka Omba
2485.0,"Dha'emma nyareya dhaun-dhaun se atompo', otaba nyaropo'.","Bagaimana mencari dedaunan yang bertumpuk, atau menyelimuti.",106,Novel Kerrong Ka Omba
2486.0,Sanonto dhaun-dhaun pon cangko' dha'emma bai.,Sekarang dedaunan sudah habis ke mana-mana.,106,Novel Kerrong Ka Omba
2487.0,Sampe' ta' tao dha'emma dhapa'na dhaun ganeko.,Sampai tidak tahu ke mana sampai dedaunan itu.,106,Novel Kerrong Ka Omba
2488.0,"Kata' ganeko odhi' e antarana bungka'an-bungka'an kene' se ebaddhai, se dhaunna ta' raja, se bungkana ta' kellar raja.1","Kodok itu hidup di antara buah-buahan kecil yang dibuat, yang daunnya tidak besar, yang buahnya tidak kuat besar.",106,Novel Kerrong Ka Omba
2489.0,"Maske badha tello' bungka'an raja, dhaunna raja, tape dhaunna pon ta' bisa ekasalemot sabban lagguna.1","Meskipun ada tiga buah besar, daunnya besar, tapi daunnya sudah tidak bisa dipakai selimut setiap harinya.",106,Novel Kerrong Ka Omba
2490.0,"Kata'ganeko nyeyom ro'om wa'-buwa'an dhari tello' bungka'an se ro'omma nyareddhem, adaddiyagi elongnga nyot-kernyodan.1","Kodok itu mencium bau buah-buahan dari tiga buah yang baunya menusuk hidung, menyebabkan hidungnya kedutan.",106,Novel Kerrong Ka Omba
2491.0,Dhari ganeko kata' nengale pan-barampan keban se ngabber sabban malem.,Dari sana kodok melihat beberapa hewan yang terbang setiap malam.,106,Novel Kerrong Ka Omba
2492.0,"Ban kata' ganeko gunna olle kole'na ban pellogga, pendhanan olle kole'na ban pellogga, se palang bila gunna eaterre taena.1","Dan kodok itu hanya mendapatkan kulitnya dan bulunya, sepertinya mendapatkan kulitnya dan bulunya, yang paling parah kalau hanya diantar tai.",106,Novel Kerrong Ka Omba
2493.0,"Ta'-kata' ban sataretanna ganeko sabban laggu aseldung,thok-kothok dha' se agung karana badha sonarra are se ekarassa pon maragep bumena.1","Kodok-kodok dan saudaranya itu setiap hari berlindung, bersuara ke yang agung karena ada sinarnya matahari yang terasa sudah menyengat bumi.",106,Novel Kerrong Ka Omba
2494.0,"Sabban laggu emolae kala-ban nyongobba pajjar, kata' ganeko amonye kalaban seldung thok-kothogga.1","Setiap hari dimulai dengan terbitnya fajar, kodok itu berbunyi dengan suara lindungan-lindungannya.",106,Novel Kerrong Ka Omba
2495.0,"Salaen moja-moji se agung, kadhang kata'ganeko asorak dha' ka ajam se takethas jaga tedhungnga ota-ba no'-mano'se gunna entar ngaterragi tae.1","Selain memuji yang agung, kadang kodok itu berteriak kepada ayam yang tidak bosan menjaga tidurnya atau burung-burung yang hanya datang mengantar tai.",106,Novel Kerrong Ka Omba
2496.0,"Settong kata' gunna sem-mesem balibis, ma' bisa badha keban laen se gunna entar ngakan wa'-buwa'an ganeko,sela bariya, gunna makare kole' ban pellogga, ta' tao matabar sakale. 1","Satu kodok hanya tersenyum miring, kenapa bisa ada hewan lain yang hanya datang memakan buah-buahan itu, katanya begitu, hanya menyisakan kulit dan bulunya, tidak tahu menyapa sama sekali.",106,Novel Kerrong Ka Omba
2497.0,"Kata' ganeko apekker, keban mara apa jareya?","Kodok itu berpikir, hewan seperti apa itu?",107,Novel Kerrong Ka Omba
2498.0,Ka sapa atanya'a masala nyamana keban jareya?,Ke siapa bertanya masalah nama hewan itu?,107,Novel Kerrong Ka Omba
2499.0,Kata' ganeko pas daddi posang kadibi'an.,Kodok itu lalu jadi pusing sendirian.,107,Novel Kerrong Ka Omba
2500.0,"Kadhang etemmo nac' ka bungka'an, karana dhari sakeng terrona ka wa'-buwa'an ganeko.1","Kadang ditemukan naik ke buah-buahan, karena dari saking inginnya pada buah-buahan itu.",107,Novel Kerrong Ka Omba
2501.0,"Kata' ganeko egigiri mon oreng towana, eco-kamencowe ban sakanca'an.","Kodok itu dimarahi oleh orang tuanya, dicaci maki dengan teman-temannya.",107,Novel Kerrong Ka Omba
2502.0,Banne addhuna kata' ngala' sampe' ka attas.1,Bukan perbuatan kodok mengambil sampai ke atas.,107,Novel Kerrong Ka Omba
2503.0,Kata' ganeko apekker kadibi'an.,Kodok itu berpikir sendirian.,107,Novel Kerrong Ka Omba
2504.0,"Bila gi' laggu gunna colo'na se amonye, tape pekkeranna ta' dhugga dha' aba'na dibi'.","Kalau waktu pagi hanya mulutnya yang berbunyi, tapi pikirannya tidak sampai ke dirinya sendiri.",107,Novel Kerrong Ka Omba
2505.0,Kata' ganeko akaton posang-posang kadibi'an.,Kodok itu terlihat pusing-pusing sendirian.,107,Novel Kerrong Ka Omba
2506.0,Posang dhalem kabadha'an panas.,Pusing dalam keadaan panas.,107,Novel Kerrong Ka Omba
2507.0,Posang dhalem kabadha'an kaojanan.,Pusing dalam keadaan kehujanan.,107,Novel Kerrong Ka Omba
2508.0,Kadhang badanna anga'.1,Kadang badannya panas.,107,Novel Kerrong Ka Omba
2509.0,Kadhang badanna cellep.,Kadang badannya dingin.,107,Novel Kerrong Ka Omba
2510.0,"Baringsang, Ngalengsang, Sang-tasangsang.1","Gelisah, Pusing, Terombang-ambing.",107,Novel Kerrong Ka Omba
2511.0,Ta' nemmo panyantholan.1,Tidak menemukan tempat bergantung.,107,Novel Kerrong Ka Omba
2512.0,Kata' ganeko nyengla dhari kancana.,Kodok itu menjauh dari temannya.,107,Novel Kerrong Ka Omba
2513.0,Ajalan kadibi'an.,Berjalan sendirian.,107,Novel Kerrong Ka Omba
2514.0,Maske pekkeranna dibi' ta' tao nojju dha'emma kerana aba'na.1,Meskipun pikirannya sendiri tidak tahu mau kemana.,107,Novel Kerrong Ka Omba
2515.0,"Kata' ganeko gunna terro ajalana, terro majauwa dhari karammeyan se marodhek pekkeranna.","Kodok itu hanya ingin berjalan, ingin menjauh dari keramaian yang mengacaukan pikirannya.",107,Novel Kerrong Ka Omba
2516.0,Pola badha settong katennangan dhalem baringsangnga kaodhi'an.,Mungkin ada satu ketenangan dalam kegelisahan kehidupan.,107,Novel Kerrong Ka Omba
2517.0,Dhalem settong lonca'an.,Dalam satu lompatan.,107,Novel Kerrong Ka Omba
2518.0,Kata' ganeko tasono' ka dhalem somor.,Kodok itu tersungkur ke dalam sumur.,107,Novel Kerrong Ka Omba
2519.0,E gadhiya pendha nyaman akeddal.1,Di sana terlihat enak menggelengkan kepala.,107,Novel Kerrong Ka Omba
2520.0,Tape panassa ta' paelan bila seyang are.,Tapi panasnya tidak hilang kalau siang hari.,107,Novel Kerrong Ka Omba
2521.0,Korang samporna.,Kurang sempurna.,107,Novel Kerrong Ka Omba
2522.0,Kata' ganeko abalangaja kalowar dhari somor ganeko.,Kodok itu melompat keluar dari sumur itu.,107,Novel Kerrong Ka Omba
2523.0,Ja-ngaja maske sara.1,Disengaja meskipun susah.,107,Novel Kerrong Ka Omba
2524.0,Kata'ganeko nerrosagi jalanna.1,Kodok itu melanjutkan jalannya.,107,Novel Kerrong Ka Omba
2525.0,"Dhapa' ka tengnga jalan, bingong nojjuwa dha'emma kerana.","Sampai di tengah jalan, bingung mau kemana.",107,Novel Kerrong Ka Omba
2526.0,Atanya'a ka sapa jalan se bendher.,Bertanya ke siapa jalan yang benar.,107,Novel Kerrong Ka Omba
2527.0,"Moleya,akaton ta' andhi' ropa.","Pulang, terlihat tidak punya muka.",107,Novel Kerrong Ka Omba
2528.0,Kata' ganeko terros ajalan nojju ka adha'.,Kodok itu terus berjalan menuju ke depan.,107,Novel Kerrong Ka Omba
2529.0,Kadhang aromasa tadha' gunana ajalan.,Kadang merasa tidak ada gunanya berjalan.,107,Novel Kerrong Ka Omba
2530.0,Bungka'an pon molae sara.1,Buah-buahan sudah mulai susah.,107,Novel Kerrong Ka Omba
2531.0,Ba-rebba jugan molae tadha'.,Dedaunan juga mulai tidak ada.,107,Novel Kerrong Ka Omba
2532.0,Jalanan ganeko pon banne tana.,Jalan itu sudah bukan tanah.,107,Novel Kerrong Ka Omba
2533.0,Daddina panas ka sokona.,Jadinya panas ke kakinya.,107,Novel Kerrong Ka Omba
2534.0,Akaton ta'akor antara soko ban jalanna ganeko.,Terlihat tidak cocok antara kaki dan jalan itu.,107,Novel Kerrong Ka Omba
2535.0,Sokona arassa galiya'bila nedda' jalan ganeko.1,Kakinya terasa geli kalau menapak jalan itu.,107,Novel Kerrong Ka Omba
2536.0,Daddina kata' ganeko ros-terrosan aca'-lonca'an.,Jadinya kodok itu terus-terusan melompat-lompat.,108,Novel Kerrong Ka Omba
2537.0,Majau dhari jalan ganeko.,Menjauh dari jalan itu.,108,Novel Kerrong Ka Omba
2538.0,"Dhapa' ka penggir jalan,kata' ganeko aserro.","Sampai di pinggir jalan, kodok itu berteriak.",108,Novel Kerrong Ka Omba
2539.0,Sanonto kata' pera' posang se badha.,Sekarang kodok hanya pusing yang ada.,108,Novel Kerrong Ka Omba
2540.0,"Kata' gunna atanya,dha'emma jalan se pendha bisa nyamporna'agi aba'na.","Kodok hanya bertanya, ke mana jalan yang terlihat bisa menyempurnakan dirinya.",108,Novel Kerrong Ka Omba
2541.0,"Ka temor,badha nape kerana.","Ke timur, ada apa katanya.",108,Novel Kerrong Ka Omba
2542.0,"Ka dhaja, otaba ka lao' badha nape kerana.","Ke utara, atau ke selatan ada apa katanya.",108,Novel Kerrong Ka Omba
2543.0,"Mon ka bara', ba' badha'a rekarena kaodhi'an.","Kalau ke barat, mungkin ada rezeki kehidupan.",108,Novel Kerrong Ka Omba
2544.0,Are molae nyalepsep dhalem ondhem se alangngoy e langnge'.,Hari mulai menyelinap dalam awan yang berenang di langit.,108,Novel Kerrong Ka Omba
2545.0,Langnge' akaton agariyak e lebburra angen.,Langit terlihat bergerak dalam keheningan angin.,108,Novel Kerrong Ka Omba
2546.0,Ondhem akaton anyek-garennyek dhalem pangabasanna kata'ganeko.1,Awan terlihat berkedut dalam penglihatan kodok itu.,108,Novel Kerrong Ka Omba
2547.0,Posang dhalem kaseppeyan.,Pusing dalam kesepian.,108,Novel Kerrong Ka Omba
2548.0,Baringsang dhalem gunjeggan aba'na se nyare kaodhi'an.,Gelisah dalam keributan dirinya yang mencari kehidupan.,108,Novel Kerrong Ka Omba
2549.0,Tape ta' sampe'loppa ka tojjuwan.1,Tapi tidak sampai lupa pada tujuan.,108,Novel Kerrong Ka Omba
2550.0,"Badha olar raja, kata' ganeko maso' dhalem colo'na.","Ada ular besar, kodok itu masuk dalam mulutnya.",108,Novel Kerrong Ka Omba
2551.0,Kata' sekene' ganeko gunna sabaltoganna.1,Kodok kecil itu hanya satu gundukan.,108,Novel Kerrong Ka Omba
2552.0,"Juldeng maso'dha'perro'na olar se akerlengker se aluk-biluk akantha lorong kottha'an, bannya' batona ban ta'alos.1","Jatuh masuk ke perutnya ular yang berbelit-belit yang berliku-liku seperti lorong kota, banyak batunya dan tidak halus.",108,Novel Kerrong Ka Omba
2553.0,Kata'ganeko jat-ngalajat dhalem perro'na olar se adel-peddel.1,Kodok itu merayap di dalam perutnya ular yang berdesak-desakan.,108,Novel Kerrong Ka Omba
2554.0,Kata' ganeko garimeng.,Kodok itu merinding.,108,Novel Kerrong Ka Omba
2555.0,Mateya ta' enneng dhidha'.,Meninggalnya tidak enak.,108,Novel Kerrong Ka Omba
2556.0,Kata' ganeko lalak dhalem perro'na olar.1,Kodok itu melebar di dalam perutnya ular.,108,Novel Kerrong Ka Omba
2557.0,"Olar ganeko pon arassa kennyang, olar pas aoway, kata' ganeko ngalto' pole lebat colo'na.","Ular itu sudah merasa kenyang, ular lalu menguap, kodok itu keluar lagi lewat mulutnya.",108,Novel Kerrong Ka Omba
2558.0,"Kata' ganeko pas mella', matana agerrang.","Kodok itu lalu melotot, matanya melotot.",108,Novel Kerrong Ka Omba
2559.0,Tape ta'nengale ka olar se pon ngalonyot aba'na.,Tapi tidak melihat ke ular yang sudah menelan badannya.,108,Novel Kerrong Ka Omba
2560.0,Kata' ganeko gunna lep-kellebban.,Kodok itu hanya berkedip-kedip.,108,Novel Kerrong Ka Omba
2561.0,Buru tapojaja' ja' aba'na gunna taleyer.,Baru tahu kalau dirinya hanya tersesat.,108,Novel Kerrong Ka Omba
2562.0,Molae ganekokata' ngastete polana badha olar raja se pe-maleppe.,Mulai dari itu kodok waspada karena ada ular besar yang terlihat.,108,Novel Kerrong Ka Omba
2563.0,Kata' ganeko ajalan lelere.,Kodok itu berjalan pelan.,108,Novel Kerrong Ka Omba
2564.0,Nengale geddhung tenggi.,Melihat gedung tinggi.,108,Novel Kerrong Ka Omba
2565.0,Aropa bengko.,Berupa rumah.,108,Novel Kerrong Ka Omba
2566.0,"Lebat labangnga, kata' ganeko maso' pas akerrem dhalem lobang se gunna sarajana lengngen.","Lewat pintunya, kodok itu masuk lalu meringkuk dalam lubang yang hanya sebesar lengan.",108,Novel Kerrong Ka Omba
2567.0,"E kennengngan gadhiya aengnga nengenneng,gunna ajalan bila badha seraman, kata' ganeko dal-keddalan.1","Di tempat itu airnya menggenang, hanya berjalan kalau ada siraman, kodok itu berkedut-kedut.",108,Novel Kerrong Ka Omba
2568.0,Ka-dhang nyongop ka attas.,Kadang menyembul ke atas.,108,Novel Kerrong Ka Omba
2569.0,"Ru-buru akerrem e gadhiya, agasegan takerjat bila etemmo badha aeng raja, maske ta'nganyo' parana, aeng se pendha santa' ganeko dhateng abareng barang koneng se asella aeng nga'-anga'.1","Baru saja meringkuk di sana, tiba-tiba terkejut kalau ditemukan ada air besar, meskipun tidak menghanyutkan, air yang terlihat tenang itu datang berbarengan dengan barang kuning yang hasilnya air berbau menyengat.",108,Novel Kerrong Ka Omba
2570.0,"Kadhang aengnga asella koneng accen anga', kabudhi-budhi kata'ganeko pon molae ngarte, bila badha monye set karsedan,tandhana bakal badha'a aeng raja kalaban la-sellana anga',accen,ban koneng.1","Kadang airnya hasil kuning masam, belakangan kodok itu sudah mulai mengerti, kalau ada suara yang seperti sikat, tandanya akan ada air besar dengan hasil masam, masam, dan kuning.",109,Novel Kerrong Ka Omba
