no,Madura,indonesia,hal,buku kelas
1662.0,Èlmo neng Sorat Yusufèpakaloar Ma'lè sè binè' kennèng paser bilâ èrayu.,Ilmu dalam Surat Yusuf dikeluarkan agar si perempuan kena pelet bila dirayu.,84,Novel Èsarepo Bèncong
1663.0,Èlmo Bellu' Lècènna kèya èpasang ghâbây gâ-jâgâ tako' bâdâ rèng nemmonè.,Ilmu Belut Licinnya juga dipasang untuk jaga-jaga takut ada orang memergoki.,84,Novel Èsarepo Bèncong
1664.0,Rasat bâdâ è adâ'en labâng romana Yu Sarmi sambi nottok labângnga.,Rasat ada di depan pintu rumahnya Yu Sarmi sambil mengetuk pintunya.,84,Novel Èsarepo Bèncong
1665.0,Yu Sarmi tareppa'en asa-sassa neng dâlem jeddèngnga.,Yu Sarmi kebetulan sedang cuci-cuci di dalam kamar mandinya.,84,Novel Èsarepo Bèncong
1666.0,Yu Sarmi langsong nemmonè kalowar.,Yu Sarmi langsung menemui keluar.,84,Novel Èsarepo Bèncong
1667.0,Rasat amandheng matana Yu Sarmi.,Rasat memandang matanya Yu Sarmi.,84,Novel Èsarepo Bèncong
1668.0,Yu Sarmi langsong anyoro Rasat maso' ka dâlem romana.,Yu Sarmi langsung menyuruh Rasat masuk ke dalam rumahnya.,84,Novel Èsarepo Bèncong
1669.0,Bâkto jiyâ Yu Sarmi ngangghuy sampèr sè èkasapo' ghân dâdâna.,Waktu itu Yu Sarmi memakai kain samping yang diselimutkan hanya di dadanya.,84,Novel Èsarepo Bèncong
1670.0,Sènyama Rasat la ta' kabhuru sè ngennènga Yu Sarmi.,Yang namanya Rasat sudah tidak sabar melihat Yu Sarmi.,84,Novel Èsarepo Bèncong
1671.0,Ta' abit dâyyâ pas èkennèng kèya.,Tidak lama itu lalu kena juga.,84,Novel Èsarepo Bèncong
1672.0,Rèng kaduwwâ ma abit è dâlem kamar.,Kedua orang itu cukup lama di dalam kamar.,85,Novel Èsarepo Bèncong
1673.0,Ta'tao apa sè èkalako.,Tidak tahu apa yang dilakukan.,85,Novel Èsarepo Bèncong
1674.0,Neng lowar bâdâ kasa'en orèng Yu.,Di luar ada langkah orang Yu.,85,Novel Èsarepo Bèncong
1675.0,Masa' lakèna kakè dâyyâ?,Masa' suaminya kamu itu?,85,Novel Èsarepo Bèncong
1676.0,Ngoca' Rasat takerjhât.,Ucap Rasat terkejut.,85,Novel Èsarepo Bèncong
1677.0, Enjâ' ta' kèra Lè'.,"Nanti tidak akan, Dik.",85,Novel Èsarepo Bèncong
1678.0,Palèng la ghun rèng lèbât sè èntara ka tasè'.,Paling ya hanya orang lewat yang pergi ke laut.,85,Novel Èsarepo Bèncong
1679.0,Maju la terrosaghi.,Ayo lanjutkan.,85,Novel Èsarepo Bèncong
1680.0,Jhâ' kâbâtèr .,Jangan khawatir.,85,Novel Èsarepo Bèncong
1681.0,Ngoca' Yu Sarmi ayakinaghi Rasat Ma'lè ta' kâbâtèr.,Ucap Yu Sarmi meyakinkan Rasat agar tidak khawatir.,85,Novel Èsarepo Bèncong
1682.0,Atèna Rasat tambâ kabâtèr.,Hatinya Rasat tambah khawatir.,85,Novel Èsarepo Bèncong
1683.0,Kabâtèrra jândhâddhi sejjek sowara-sowara ghella' jân semma' èkèding kopèng.,Khawatirnya menjadi-jadi sejak suara-suara tadi semakin dekat didengar telinga.,85,Novel Èsarepo Bèncong
1684.0,Ahèrra bhender sè èkabâèri.,Akhirnya benar yang dikhawatirkan.,85,Novel Èsarepo Bèncong
1685.0,Tatangghâna Yu Sarmi sè anyama Mad Nawi tao jhâ' bâdâ kasa'en orèng neng dâlemkamarra Yu Sarmi.,Tetangganya Yu Sarmi yang bernama Mad Nawi tahu bahwa ada langkah orang di dalam kamarnya Yu Sarmi.,85,Novel Èsarepo Bèncong
1686.0,Rasat kaloppaè sandalla ta' ètolong ka dâlem.,Rasat kelupaan sandalnya tidak dibawa masuk ke dalam.,85,Novel Èsarepo Bèncong
1687.0,Rasat langsong ngangghuy kalambhi bi' salebberrâ.,Rasat langsung memakai baju dan celananya.,85,Novel Èsarepo Bèncong
1688.0,Mad Nawi amaso'ta' apamèdhân.,Mad Nawi masuk tidak berpamitan.,85,Novel Èsarepo Bèncong
1689.0,Rèng kaduwwâ ètemmo wâ'-duwwâân dâlem kamar.,Kedua orang itu ditemukan berdua-duaan dalam kamar.,85,Novel Èsarepo Bèncong
1690.0,Karo Yu Sarmi sè pagghun cekka' bi' sopprè sè èyangghuy bâkto jiyâ.,Hanya Yu Sarmi yang tetap menempel dengan sprei yang dipakai waktu itu.,85,Novel Èsarepo Bèncong
1691.0,Seddheng Rasat la marè èyangguy kalambhina.,Sedangkan Rasat sudah selesai dipakai bajunya.,85,Novel Èsarepo Bèncong
1692.0,Langsong Mad Nawi negghu' lè'èrra Rasat.,Langsung Mad Nawi memegang lehernya Rasat.,85,Novel Èsarepo Bèncong
1693.0,Lè'èrra Rasat langsong èkalèng-lèngngè lengngenna Mad Nawi.,Lehernya Rasat langsung dilingkari lengannya Mad Nawi.,85,Novel Èsarepo Bèncong
1694.0,Rasat langsong amakalowar jurussa sè marèèghângsè bâkto mangkadhâ ka romana Yu Sarmi.,Rasat langsung mengeluarkan jurusnya yang selesai diasah waktu berangkat ke rumahnya Yu Sarmi.,85,Novel Èsarepo Bèncong
1695.0,Rasat ghun anyarèpo lengngenna Mad Nawi.,Rasat hanya mengusap lengannya Mad Nawi.,85,Novel Èsarepo Bèncong
1696.0,Lengngenna Mad Nawi gârâssa èpasangè mènnya'.,Lengannya Mad Nawi dirasa dipasangi minyak.,86,Novel Èsarepo Bèncong
1697.0,Lè'èr sè èkalèng-lèngè bi' lengngenna langsong malècèn.,Leher yang dilingkari oleh lengannya langsung melicin.,86,Novel Èsarepo Bèncong
1698.0,Rasat langsong aberka' ka lowar.,Rasat langsung melompat ke luar.,86,Novel Èsarepo Bèncong
1699.0,Rasat aburu nyampang tasè' sèkasempadhân asat.,Rasat lari menyeberang laut yang kebetulan surut.,86,Novel Èsarepo Bèncong
1700.0,Mad Nawi anyoba' nabâng Rasat.,Mad Nawi mencoba mengejar Rasat.,86,Novel Èsarepo Bèncong
1701.0,Pagghun ta' èkennèng.,Tetap tidak kena.,86,Novel Èsarepo Bèncong
1702.0,La-mala lappetdhâ ta' ètemmo.,Malah jejaknya tidak ditemukan.,86,Novel Èsarepo Bèncong
1703.0,"Ngoca' rapa lampetdhâ soko, lampetdhâ ghârighi'en bhâi tadâ'.","Ucapnya jejak kaki, jejak kerikilnya pun tidak ada.",86,Novel Èsarepo Bèncong
1704.0,"Engko' ding-ngèding, orèng sè andi' èlmo bellu' lècèn rèya bisa odi' neng duwå' kennengngan.","Aku dengar-dengar, orang yang punya ilmu belut licin ini bisa hidup di dua tempat.",86,Novel Èsarepo Bèncong
1705.0,Neng aèng bi' neng dhârâ'.,Di air dan di darat.,86,Novel Èsarepo Bèncong
1706.0,"Engko'tako'en Rasat anyèllem neng aèng tasè', dhâddhi bell'.","Aku takutnya Rasat menyelam di air laut, menjadi belut.",86,Novel Èsarepo Bèncong
1707.0,Bellu' sè engko' kennal ghun bâdâ neng aèng tabâr.,Belut yang aku kenal hanya ada di air tawar.,86,Novel Èsarepo Bèncong
1708.0,Ta'perna nganèla'è bellu' bâdâ neng tasè'.,Tidak pernah melihat belut ada di laut.,86,Novel Èsarepo Bèncong
1709.0,Kèn neng tengnga tasè'.,Tapi di tengah laut.,86,Novel Èsarepo Bèncong
1710.0,La ongghu mon Rasat.,Lah sungguh kalau Rasat.,86,Novel Èsarepo Bèncong
1711.0,Lolos dâri Mad Nawi neng romana Yu Sarmi ta' majherrâ ka bhâdhânna dhibi'.,Lolos dari Mad Nawi di rumahnya Yu Sarmi tidak membuat jera pada badannya sendiri.,86,Novel Èsarepo Bèncong
1712.0,Marèkalowar dâri pangètekghâ.,Selesai keluar dari kejaran.,86,Novel Èsarepo Bèncong
1713.0,La-mala Rasat langsong nyandher ka Jânda sè ju'-toju' neng pengghir sabâ.,Malah Rasat langsung mendekat pada Janda yang duduk-duduk di pinggir sawah.,86,Novel Èsarepo Bèncong
1714.0,Rasat temmo bâdâ neng dâjâ.,Rasat tiba-tiba ada di utara.,86,Novel Èsarepo Bèncong
1715.0,Dâri lao' langsong aburu ka dâjâ.,Dari selatan langsung lari ke utara.,86,Novel Èsarepo Bèncong
1716.0,Jhâ' nyamana la Jânda kakè.,Kan namanya sudah Janda kamu.,86,Novel Èsarepo Bèncong
1717.0,La ta' endâ'â dâ' râmma.,Sudah tidak mau bagaimana.,86,Novel Èsarepo Bèncong
1718.0,Apa polè pangabhâranna ghi' cekka'.,Apalagi rayuannya masih menempel.,86,Novel Èsarepo Bèncong
1719.0,Yâ langsong ghellem.,Ya langsung mau.,86,Novel Èsarepo Bèncong
1720.0,Orèng kaduwwâ pas alako neng sabâna orèng.,Kedua orang itu lalu bekerja di sawahnya orang.,86,Novel Èsarepo Bèncong
1721.0,Tao dâgghi' racèng sabâna orèng jiyâ.,Tahu nanti rusak sawahnya orang itu.,86,Novel Èsarepo Bèncong
1722.0,"Racèngnga bisa dhâddhi tamenanna ta'lancar,bisa dhâddhi aèngnga ta'ghellem kalowar, bi' bisa dhâddhi tanana ta' bisa ètamen ka'-bhungkaan sabâdâna. ","Rusaknya bisa jadi tanamannya tidak lancar, bisa jadi airnya tidak mau keluar, dan bisa jadi tanahnya tidak bisa ditanami bunga-bungaan selamanya.",86,Novel Èsarepo Bèncong
1723.0,Poko'la sènga' jiyâ sè èpartjâi rèng-orèng neng dinna'.,Pokoknya seperti itu yang dipercayai orang-orang di sini.,87,Novel Èsarepo Bèncong
1724.0,Rasat abit ta' kalowaran.,Rasat lama tidak keluar.,87,Novel Èsarepo Bèncong
1725.0,"Sampè' nè'-binè' sè perna amaèn, atanya malolo.","Sampai gadis-gadis yang pernah bermain, bertanya melulu.",87,Novel Èsarepo Bèncong
1726.0,Apa polè sè anyama Jânda.,Apalagi yang bernama Janda.,87,Novel Èsarepo Bèncong
1727.0,Pelka' ka rèng lakè'.,Rindu pada lelaki.,87,Novel Èsarepo Bèncong
1728.0,Ta' kennèng didâ' sè terro temmoa bi' Rasat.,Tidak bisa ditahan yang ingin bertemu dengan Rasat.,87,Novel Èsarepo Bèncong
1729.0,Rasat ta' akalowaran polana satèya bulân Tekèpè'.,Rasat tidak keluar karena sekarang bulan Safar.,87,Novel Èsarepo Bèncong
1730.0,"Neng bulân satèya, Rasat lakar ta' amaènan rèng binè'.","Di bulan sekarang, Rasat memang tidak bermain perempuan.",87,Novel Èsarepo Bèncong
1731.0,Koca'en èsoro ghuruna soro jhâ' amaèn rèng binè' neng bulân Tekèpèk.,Katanya disuruh gurunya suruh jangan bermain perempuan di bulan Safar.,87,Novel Èsarepo Bèncong
1732.0,Perrèyan ka bhâdhânna dhibi.,Sakit pada badannya sendiri.,87,Novel Èsarepo Bèncong
1733.0,Da-jânda ghimeng kabbhi.,Janda-janda pusing semua.,87,Novel Èsarepo Bèncong
1734.0,Biyasana Da-jânda jiyâ ollèbagiyân.,Biasanya janda-janda itu dapat bagian.,87,Novel Èsarepo Bèncong
1735.0,Contona arè satèya bâgiyânna sapa?,Contohnya hari sekarang bagiannya siapa?,87,Novel Èsarepo Bèncong
1736.0,Pas lagghu'en polè sapa?,Lalu besoknya lagi siapa?,87,Novel Èsarepo Bèncong
1737.0,"Ra-gara Rasat ta kalowaran neng romana, Da-jânda jiyâ dhâddhi ghimeng ta' ro-karowan.","Gara-gara Rasat tidak keluar dari rumahnya, janda-janda itu menjadi pusing tidak karuan.",87,Novel Èsarepo Bèncong
1738.0,"Polana ghimeng dâyyâ, pas sala sèttong Jânda anyama Mirah angomomaghi ka Da-jânda sè laèn.","Karena pusing itu, lalu salah satu Janda bernama Mirah mengumumkan pada janda-janda yang lain.",87,Novel Èsarepo Bèncong
1739.0,Ngamalâna lèbât sapiker Masjid.,Mengumumkannya lewat pengeras suara Masjid.,87,Novel Èsarepo Bèncong
1740.0,Ka sakabbhinna Da-jânda sè bâdâneng dbisa dinna'.,Kepada semua Janda yang ada di desa sini.,87,Novel Èsarepo Bèncong
1741.0,Ta'langkong akompol neng add'en sakola'an èSDèl.,Silakan berkumpul di depan sekolahan SD.,87,Novel Èsarepo Bèncong
1742.0,"Marè ngomomaghi,Mirah langsong ajhâlân ka adâ'en sakola'an sè neng seddhi'en Masjid.","Selesai mengumumkan, Mirah langsung berjalan ke depan sekolahan yang di samping Masjid.",87,Novel Èsarepo Bèncong
1743.0,Rèngorèng sèlaèn la ta'mèkkèrè.,Orang-orang yang lain sudah tidak memikirkan.,87,Novel Èsarepo Bèncong
1744.0,Da-jânda akompol kabbhi.,Janda-janda berkumpul semua.,87,Novel Èsarepo Bèncong
1745.0,Bâdâ ngara sangang orèng.,Ada kira-kira sembilan orang.,87,Novel Èsarepo Bèncong
1746.0,'Tadâ' rèng lakè'en sakalè.,Tidak ada lelakinya sama sekali.,87,Novel Èsarepo Bèncong
1747.0,Mirah dhâddhi katowa neng adâ'.,Mirah menjadi ketua di depan.,87,Novel Èsarepo Bèncong
1748.0,Palèng karo Mirah sè nganjhi' terro lakèya.,Paling nanti Mirah yang paling ingin bersuami.,87,Novel Èsarepo Bèncong
1749.0,"Mirah neggu' sapiker kènè' sambi' ngoca' ka sèlaèn soro bhâris pateppa', polana bâdâ caca sè pentèng koca'en.","Mirah memegang pengeras suara kecil sambil berkata pada yang lain suruh baris yang tepat, karena ada pembicaraan yang penting katanya.",88,Novel Èsarepo Bèncong
1750.0,Sapa sè terro lakèya?,Siapa yang ingin suami?,88,Novel Èsarepo Bèncong
1751.0,Sapa sè terro arassanna andi'en rèng gânteng neng kampong dinna'!,Siapa yang ingin merasakan miliknya orang tampan di kampung sini!,88,Novel Èsarepo Bèncong
1752.0,Atowat Mirah lebât sapiker.,Teriak Mirah lewat pengeras suara.,88,Novel Èsarepo Bèncong
1753.0,Salèng pandheng ka salaènna.,Saling pandang pada selainnya.,88,Novel Èsarepo Bèncong
1754.0,Bâdâ polè sè sambhi gư'-onggu'ân.,Ada lagi yang sambil mengangguk-angguk.,88,Novel Èsarepo Bèncong
1755.0,"Tandhâna ngertè, apa kèn ta' ngertè, apa dâ'râmma.","Tandanya mengerti, apa tapi tidak mengerti, apa bagaimana.",88,Novel Èsarepo Bèncong
1756.0,Ta' tao ko'.,Tidak tahu.,88,Novel Èsarepo Bèncong
1757.0,"Atowat Sami,Jânda sè ghi-naghi lakèna matè duw bulân ri'-bâri'en.","Teriak Sami, Janda yang ditinggal suaminya mati dua bulan kemarin.",88,Novel Èsarepo Bèncong
1758.0,Pas sèlaèn noro' satuju kènna.,Lalu yang lain ikut setuju juga.,88,Novel Èsarepo Bèncong
1759.0,Maju satèya èntar ka romana Rasat?,Ayo sekarang pergi ke rumahnya Rasat?,88,Novel Èsarepo Bèncong
1760.0,Maso'è romana langsong.,Masuki rumahnya langsung.,88,Novel Èsarepo Bèncong
1761.0,Kana' rowa abit polana ta' kalowaran.,Anak itu lama karena tidak keluar.,88,Novel Èsarepo Bèncong
1762.0,"Kabbhi padâkerrong yâ, ka bâu bhâdhânna Rasat?","Semua sama-sama rindu ya, pada bau badannya Rasat?",88,Novel Èsarepo Bèncong
1763.0,Marèna monla dâpa' ka romana langsong maso'è ghân tong sèttong ka kamarra.,Nanti kalau sudah tiba di rumahnya langsung masuki hanya satu-satu ke kamarnya.,88,Novel Èsarepo Bèncong
1764.0,"Maju langsong èntar bhâi, Ma'lè ta' lem-malem .","Ayo langsung pergi saja, agar tidak kemalaman.",88,Novel Èsarepo Bèncong
1765.0,Ngoca' Mirah samnbi sem-mèsem manès.,Ucap Mirah sambil senyum-senyum manis.,88,Novel Èsarepo Bèncong
1766.0,Ta' osa nya'-tanya'an polè.,Tidak usah tanya-tanya lagi.,88,Novel Èsarepo Bèncong
1767.0,Da-jânda mangkat kabbhi ka romana Rasat.,Janda-janda berangkat semua ke rumahnya Rasat.,88,Novel Èsarepo Bèncong
1768.0,"Jânda towa, Jânda ngodâ.","Janda tua, Janda muda.",88,Novel Èsarepo Bèncong
1769.0,Kabbhi padâ bâdâ.,Semua sama-sama ada.,88,Novel Èsarepo Bèncong
1770.0,Jânda neng kampong dinna' toro'en bânnya'.,Janda di kampung sini sebenarnya banyak.,88,Novel Èsarepo Bèncong
1771.0,Kèn sè noro'ghun rèng ka sanga.,Tapi yang ikut hanya sembilan orang.,88,Novel Èsarepo Bèncong
1772.0,Rèng ka sanaga rèya palèng ngertè ka oca'en Mirah.,Sembilan orang ini paling mengerti pada ucapan Mirah.,88,Novel Èsarepo Bèncong
1773.0,Jânda sè laènna kabânnya'an dhâddhi rèng sè bângnabâng ka rèng lakè' sè mapan.,Janda yang lainnya kebanyakan menjadi orang yang berharap pada lelaki yang mapan.,88,Novel Èsarepo Bèncong
1774.0,Rèng lakè' sè soghi.,Lelaki yang kaya.,88,Novel Èsarepo Bèncong
1775.0,Rèng lakè' sè bisa ngodi'aghi kaodi'enna dhibi'en.,Lelaki yang bisa menghidupi kehidupannya sendiri.,88,Novel Èsarepo Bèncong
1776.0,"Bâdâ polè sè langsong ngallè kalakowanna, dâ-dâ'en alako neng-neng, ya' satèya dhâddhi rèng alèm.","Ada lagi yang langsung mengubah kelakuannya, dadakannya bekerja diam-diam, ya sekarang menjadi orang alim.",89,Novel Èsarepo Bèncong
1777.0,Dhâddhi ghuru ngajhi neng mosolla.,Menjadi guru ngaji di musalanya.,89,Novel Èsarepo Bèncong
1778.0,"Nèyatta bânnè ngajhâri rèng ngajhi èkaiklas, nèyatta ghun terro ollèya Lora otabâ kèyaè.","Niatnya bukan mengajari orang mengaji diikhlaskan, niatnya hanya ingin mendapatkan Lora atau kiai.",89,Novel Èsarepo Bèncong
1779.0,"Kabânnya'an Jânda neng dhisa dinna' rèya ètellak bi'lakèna ra-gara tatemmo asalingku neng budi, bâkto lakèna mancèng otabâ alako laèn.","Kebanyakan Janda di desa sini ini dicerai oleh suaminya gara-gara ditemukan berselingkuh di belakang, waktu suaminya mancing atau bekerja lain.",89,Novel Èsarepo Bèncong
1780.0,Laèn bi' Jânda sè ka sangang orèng sè noro'Mirah rowa.,Lain dengan Janda yang sembilan orang yang ikut Mirah itu.,89,Novel Èsarepo Bèncong
1781.0,"Da-jânda rowa nyoba' jhujhur ka bhâdhânna dhibi', jhâ'rèng binè' rèya kabhutowanna bânnè ghun ngakan pèssè lakèna malolo.","Janda-janda itu mencoba jujur pada badannya sendiri, bahwa perempuan ini kebutuhannya bukan hanya memakan uang suaminya melulu.",89,Novel Èsarepo Bèncong
1782.0,Napso bhuto kakanan kèya.,Nafsu butuh makanan juga.,89,Novel Èsarepo Bèncong
1783.0,Napso sè ta' bisa ètahan bâgi orèng sè abit ta' polong bi' rèng lakè'.,Nafsu yang tidak bisa ditahan bagi orang yang lama tidak berkumpul dengan lelaki.,89,Novel Èsarepo Bèncong
1784.0,Nyambhit Mirah angngar.,Sahut Mirah keras.,89,Novel Èsarepo Bèncong
1785.0,Sowara tadâ' amonyè sakalè tekka' sakonè'.,Suara tidak berbunyi sama sekali sampai sedikit pun.,89,Novel Èsarepo Bèncong
1786.0,Karo monyèna cek-cek sè amonyè li-bâliyân.,Hanya bunyi cicak yang berbunyi berulang kali.,89,Novel Èsarepo Bèncong
1787.0,Mirah bi' sè laèn ta'sabbhâr.,Mirah dan yang lain tidak sabar.,89,Novel Èsarepo Bèncong
1788.0,Labâng sè notop èbukka'paksa bi' Mirah.,Pintu yang menutup dibuka paksa oleh Mirah.,89,Novel Èsarepo Bèncong
1789.0,/ Labâng langsong amokka'.,Pintu langsung terbuka.,89,Novel Èsarepo Bèncong
1790.0,Cèng-kancèngnga langsong rosak.,Grendelnya langsung rusak.,89,Novel Èsarepo Bèncong
1791.0,Da-jânda jiyâ maso' kabbhi.,Janda-janda itu masuk semua.,89,Novel Èsarepo Bèncong
1792.0,"Bâdâ sè nyarè neng dâpor, bâdâ sè nyarè neng kamarra langsong, bâdâ polè sè nyarè neng budiyân.","Ada yang mencari di dapur, ada yang mencari di kamarnya langsung, ada lagi yang mencari di belakang.",89,Novel Èsarepo Bèncong
1793.0,Mirah bi' sè laèn ta' nemmonè Rasat.,Mirah dan yang lain tidak menemukan Rasat.,89,Novel Èsarepo Bèncong
1794.0,Lampetdhâ bhâi tadâ'.,Jejaknya pun tidak ada.,89,Novel Èsarepo Bèncong
1795.0,"Abit dâyyâ sè nyatè, pas temmo bâdâ sowarana aèng neng jeddèng.","Lama itu mencari, lalu tiba-tiba ada suara air di kamar mandi.",89,Novel Èsarepo Bèncong
1796.0,Mirah bi' sè laèn langsong entar ka jeddèng.,Mirah dan yang lain langsung pergi ke kamar mandi.,89,Novel Èsarepo Bèncong
1797.0,Rasat temmo bâdâ neng jeddèng.,Rasat tiba-tiba ada di kamar mandi.,89,Novel Èsarepo Bèncong
1798.0,Langsong Mirah mèghâ' Rasat.,Langsung Mirah menangkap Rasat.,90,Novel Èsarepo Bèncong
1799.0,Èyèrèt ka tasè' èbâddhâi essak.,Diseret ke laut diwadahi keranjang ikan.,90,Novel Èsarepo Bèncong
1800.0,Dâpa' ka tasè'langsong èpakalowar dâri essekghâ.,Tiba di laut langsung dikeluarkan dari keranjangnya.,90,Novel Èsarepo Bèncong
1801.0,Rasat tacabbhur dalem aèng.,Rasat tercebur dalam air.,90,Novel Èsarepo Bèncong
1802.0,Pojhur aèngnga ta' rajâ ta' kènè'.,Untung airnya tidak besar tidak kecil.,90,Novel Èsarepo Bèncong
1803.0,NJapso rajâ èlang dhâddhi pegghel.,Nafsu besar hilang menjadi jengkel.,90,Novel Èsarepo Bèncong
1804.0,Pegghel polana Rasat ta' ghellem kalowar dâlem romana.,Jengkel karena Rasat tidak mau keluar dalam rumahnya.,90,Novel Èsarepo Bèncong
1805.0,Mèlè angètek neng jeddèngnga.,Memilih mengurung diri di kamar mandinya.,90,Novel Èsarepo Bèncong
1806.0,Bânnè ghun pegghel masala jiyâ.,Bukan hanya jengkel masalah itu.,90,Novel Èsarepo Bèncong
1807.0,Mirah bânsalaènna pegghel polana Rasat la ta' gânteng polè.,Mirah dan selainnya jengkel karena Rasat sudah tidak tampan lagi.,90,Novel Èsarepo Bèncong
1808.0,Rasat sè èkennal gântengnga dhâddhi rèng jhubâ' cè' jhubâ'en.,Rasat yang dikenal tampannya menjadi orang jelek sejelek-jeleknya.,90,Novel Èsarepo Bèncong
1809.0,Ra-gara maso'neng aèng tasè' pangabhârân sè èyangghuy Rasat maèlang.,Gara-gara masuk di air laut rayuan yang dipakai Rasat menghilang.,90,Novel Èsarepo Bèncong
1810.0,Bân polè bâkto jiyâ Rasat ta' ngangghuy èlmo Bellu' Lècènna.,Dan lagi waktu itu Rasat tidak memakai ilmu Belut Licinnya.,90,Novel Èsarepo Bèncong
1811.0,Tada'ta'bisa lako pa-apa.,Sama sekali tidak bisa berbuat apa-apa.,90,Novel Èsarepo Bèncong
1812.0,Pasra la Rasat ka cobhâna.,Pasrahlah Rasat pada cobaannya.,90,Novel Èsarepo Bèncong
1813.0,Kakè rèya sènyatana museng.,Kamu ini yang nyatanya musang.,90,Novel Èsarepo Bèncong
1814.0,Kakè tadá' bánnya'en rèng binè' neng dhisa dinna'yá.,Kamu habisi banyaknya perempuan di desa sini ya.,90,Novel Èsarepo Bèncong
1815.0,Kor la tao robba aslina kakè cong.,Baru tahu rupa aslinya kamu cu.,90,Novel Èsarepo Bèncong
1816.0,"Rè-kère, la go-majagoa bbái.","Kiri-kanan, sudah jago-jagoan saja.",90,Novel Èsarepo Bèncong
1817.0,Ngoca'Mirah sambi neggu' obu'en Rasat.,Ucap Mirah sambil memegang rambutnya Rasat.,90,Novel Èsarepo Bèncong
1818.0,Langsong Rasat èpanyèllem dâlem aèng cètekgha bi'Mirah.,Langsung Rasat ditenggelamkan dalam air dangkalnya oleh Mirah.,90,Novel Èsarepo Bèncong
1819.0,Pas Rasat akretek dâlem atèna.,Lalu Rasat berkehendak dalam hatinya.,90,Novel Èsarepo Bèncong
1820.0,Amaca ca'-bâcaan èlmo Bellu' Lècèn.,Membaca bacaan-bacaan ilmu Belut Licin.,90,Novel Èsarepo Bèncong
1821.0,Pagghun tadâ' sè aobâ.,Tetap tidak ada yang berubah.,90,Novel Èsarepo Bèncong
