score,content,sentimen
1,"tolong monton, kok aku pas main rank sama cs sinyal ku di gem GK jelas kadang ilang sendiri di saat war, padahal sinyal ku itu bagus pake tri penuh, apa masalah mu ini monton, aku capek stres, tolong di perbaiki sinyal ku ini dan tim rendom ku, aku cepek kalah terus dapet tim egk jelas",keluhan
1,game tololll game gagal maksa rilis,keluhan
1,"setelah saya coba game ini, layak diberi bintang 1 klah jauh sama game sebelah😂😂😂😂",keluhan
1,"game rusak, match rusak, jaringan rusak, itu nama belakangnya ga usah bang bang...mobile legend : beta aja... deks deks",keluhan
1,playernya kebanyakan bocil toxic,keluhan
1,tau ga bedanya ml sama roblox kalo ml bikin setres kalo roblox bikin happy,keluhan
1,gameee asuuu kenaa bot drack sistem muluuu peli,keluhan
1,aplikasi game yang busuk.kamu kira buat untuk beli kuota. demi game mu ini kamu kira bukan uang sampe menang banyak kali menang sekali.di mide rank,keluhan
1,di permainan ini..semakin sering kita Ben semakin sering di pertemukan...oh munton,keluhan
1,"bisa bikin game gak aj, masa setiap maen jaringan nya jlk terus, tambah lagi, dari sistem nya banyak, perbaiki lah bug sinyal nya, perasaan Game HOK sama AOV itu jaringan nya oke aja.",keluhan
1,game terkututk makin ribet,keluhan
1,Kecewa karena promo diamond kuning nya ga bisa beli dengan 1 diamond,keluhan
1,"game aneh banyak bug loading screen player lain 10% saya coba tungguin 15 menitan ga naik"" saya relog tiba"" lagi di end dan saya afk padahal sinyal bagus wkwkwk, emang game ga rekomendasi",keluhan
1,game rusak,keluhan
1,dapat tim sampah mulu,keluhan
1,GM jelek,keluhan
1,makin hari makin jenuh rasanya main game ini setidaknya beri kemudahan sedikit untuk pemain solo lah,keluhan
1,Kapan dikasih menang monton udah rajin nonton mpl mdl msc masih aja di kasih tim yang ngga kompak,keluhan
1,moonton tidak adil kenapa sekarang kebanyakan komputer dari pada player? saya bener bener kecewa di rank glory ketemu komputer yg pura pura jadi player,keluhan
1,"APALA ping gajelas mulu cok,yakali ijo pas main ketemu musuh jumping setan lah",keluhan
1,Gimna solusinya akun saya stuct d logo mulu uda berapah hari ngak bisa masuk,keluhan
1,"aplikasi ini udh burik game burik match tiba tiba ilang pas menang , padahal mvp losetreak tim GK sembiang kalau solo mending ke aplikasi sebelah moonton jelek",keluhan
1,monton rusak masa aku udah menang sekali tapi gak dapet bintang trus event diamond kuning nya GK selesai,keluhan
1,lumayan bagus gamenya tapi update sekarang udah banyak yang nggak guna tolong nih perbaikin lagi saya masih ingin bermain,keluhan
1,kalo kasih tim yang bagus yang seimbang dari tadi kasih tim kok gak seimbang jelek game nya tim gak imbang terus Ampe los trek,keluhan
1,game rusak,keluhan
1,"Dark sistem parah lag di in game g ngotak, match making g seimbang ( musuh op team sendiri parah baik toksik dan g bisa main), bug yang sangat merugikan team. Dikritik katanya akan diperbaiki itu bohong besar. semoga makin ditinggalkan gamenya.",keluhan
1,"semenjak ganti Advan server, ke reset data² gamenya kaga jelas yg buat game ini",keluhan
1,game kikir,keluhan
1,"Game gak jelas, makin tinggi ranknya makin bot teamnya",keluhan
1,"game ga jls gaguna, tambah stres jgn di donwload. gw main dari tahun 2020 bulan maret akun di hack dri jarak jauh!!! udah gw coba mulihin akun lewat CS moonton selalu ditolak padahal bener datanya. please moontonn itu akun gw😭 pemulihan akunnya di persulit dicoba lagi gagal terus dan gw selalu top up pas ada event skrng akun gw dihack, gw ngga bisa mainnya. mohon bantuannya udah lewat gmail pun juga ttp ditolak, mau coba hok deh klo ttp di tolak. terimakasih.",keluhan
1,game gk adil,keluhan
1,game rusak game gk bener ngasih tim stuck di mitic semua sedangkan gw glory lólót,keluhan
1,game bqb1,keluhan
1,game apa kek gini,keluhan
1,"game burig gak mutu pantas aja rating nya jelek, orang yang bikin game tolol",keluhan
1,Game yang membuat tambah stress,keluhan
1,"tiba tiba server terputus saat lagi main, moonton tolong perbaiki, gamenya udh terkenal tapi masalah sepele gini aja ga bisa di atasi",keluhan
1,"game ngebug, history ga masuk padahal ada mainn dan rank ga nambah",keluhan
1,game ko keluar sendiri lagi main....,keluhan
1,"Kebanyakan beban nya, terkadang udah lah beban nyalahi team lagi, cape gw, niat mau ngilangin stres malah bikin stres hadehhh, coba min buat fitur yang boleh main umur 18- ke atas aja biar ga banyak bocah trol",keluhan
1,game sampah.. permainan aman2 aja dbisa koneksi putus.. sammpah.. mana bintang nggak naik.. sammpah sammpah,keluhan
1,gua da gendong knp gua yg di ripot da sampe di kurangi kredit skor gua nonton gj bet da,keluhan
1,trol trus moonton balikin lagi gua ke evic nanggung,keluhan
1,"makin kesini dark sistem nya parah algoritma macam apa ini.ktemu tim aneh terus 4 lost 1 win 4 lost 2 win 3 lost 1 win .apa lagi Kalo ada protect bintang lost nya parah . sama punya double bintang pasti lost .. dengan skor telak 8-30 ,10-49, 5-20 trs berulang tolol..",keluhan
1,"akhir-akhir ini game nya agak kureng,sinyal hijau tapi delay agak mengganggu performa gameplay, tolong secepatnya segera diperbaikin!!!!!!!!!!",keluhan
1,TERPAKSA KASIH BINTANG SATU KARENA GAK ADA BINTANG DI BAWAH BINTANG SATU,keluhan
1,"tim dark system, tapi lawan nya pro, hdeh moonton",keluhan
1,game gak jelas,keluhan
1,Permainan nggk jelas,keluhan
1,ngasih team 🤡 ngasih musuh 👹,keluhan
1,makin kesini makin. rusak isinya player computer,keluhan
1,Kok pas di perbarui malah gak bisa masuk ke game nya.. login terus.. Udah q hapus sampe 3 kali tapi Masi gini terus. ping ijo tapi lag. gimna sih montoon..?,keluhan
1,"game ga jelass, sinyal bagus tapi ilang²an, udah matchmaking luamaa dapet tim ampas pula",keluhan
1,game tolol main buat cuma kalah doang dapet tim dark sistem semua,keluhan
1,"kalo ngasih musuh tuh yang setabil sama tim nya,kebanyakan dark system percuma gua install game ini,mau push aja susah kebanyakan dark system nya,kalo ngasi tim itu yang stabil sama lawan bukan yang pokk3 di kasi ke tim saya",keluhan
1,"tidak jelas gamenya, saya sudah menang tiba-tiba bilang server lag terus bintang ga nambah",keluhan
1,bagus,keluhan
1,"uninstal aja, game nya udah jelek. naik turun terus. menang 2x kalah 3x. karena match nya di atur. ganti game aja uninstall.",keluhan
1,game gk jelas pindah game ajalah suntuk gua mainin game ini,keluhan
1,tiap kali main MRO SINYAL PING NYA SELALU SAJA JELEK TAPI BEDA KALO MODE RANK SAMA CLASIK. SUKA BAGUS JARINGAN PING NYA. TOLONG DI PERBAIKI LAAH MONTOON ... TOLONG Oiiii,keluhan
1,"Game GAJELAS, gada keseimbang Antara Team Musuh sama team Sendiri, Dikasih Team ampas, Ngotak Lah developer, Kasian player solo, dikasih team ampas Tiap hari, Maen niatnya Buat seneng-seneng + Naikin bintang, ini malah Stresss",keluhan
1,jelek,keluhan
1,sinyal buruk. gak asik,keluhan
1,"Makin kesini game makin rusak, game sesuai dengan rank tapi ketika matching masih aja 1 tim sama epik lejend padahal rank udah glory main solo malah dapet tim player nub, moonton makin kesini makin rusak game nya",keluhan
1,"di season sekarang pemain solo merasa sedih, melihat tim ada yang bermain party dan duo😭, dan juga tim kebanyakan beban padahal kita udah jago. kebanyakan akun jual beli dan akun gendongan, yang tidak mempunyai skill di saat bermain di lane yang di pilih di season ini",keluhan
1,MONTON TOLONG APUS BADANG,keluhan
1,"leomord useless and everything is unfair, sorry im leaving",keluhan
1,"ini buat yg bikin gamenya ngasi teamnya bisa yg setara ga sih?,,tiap main rank dpet aja team yg trol gabsa maen,,kasi team yg setara lah montonn",keluhan
1,"game banyak bug masuk, ke in game malah login ulang terus terdeteksi afk bintang turun padahal bug game aku nyoba main lagi masuk ke in game malah stuck saya tunggu 5 menit belum selesai selesai turus gw coba login ulang malah terdeteksi afk lagi tolong diperbaiki",keluhan
1,kasih tim yang seimbang kocak,keluhan
1,"kalo ngasih team yang seimbang, lawan pada bagus teamnya, lah team gua bego semua, cukup bintang aja yang menilai game ini.",keluhan
1,tidak adil kepada player memberikan musuh yg lebih jago,keluhan
1,Game buruk,keluhan
1,Jangan download game rusak bikin stres,keluhan
1,game tolol buat stes banyak dark sistem,keluhan
1,"makin ke sana semakin berat nih game, nge lag terus masalah nya",keluhan
1,"tim musuh di kasih mantan glory, sedangkan tim sendiri epic abadi tolong perbaikilah sistem nya masa main udh beberapa kali tetap dikasi tim b0tt, asli ga seimbang",keluhan
1,makin tahun makin rusak,keluhan
1,salah satu game sampah. event doang banyak tapi hadiah dikit. game pelit. kebanyakan elit. toxic comunity.,keluhan
1,pindah ke hok aja yg lebih seru drpd stres main game ini,keluhan
1,moonton nya engga bener masa di kasih lag mulu game nya engga punya otakk,keluhan
1,game stres perusak mental dikasih kalah terus dan banyak yang trol game aneh emng rate 1 aja pdhl main mvp trus saya kecewa dengan moonton hadehh game aneh,keluhan
1,game tolol game lag,keluhan
1,dpt tim sampah mlu cape njing,keluhan
1,"game paan sih ni, dah pelit playernya gila semua lama lama orang waras pun bisa masuk rsj",keluhan
1,"player nya toxic , omongan nya bikin sakit hati :(",keluhan
1,"game rusak dongo,tahun tahun kemarin ping nya bagus gk pernah ngalamin jaringan jelek, sekarang makin bodoh,4G Full jaringan merah,kau kalo mau buat game itu servernya dibagusin dongo",keluhan
1,server ambruk glory campur sama lejend truss gila ini game,keluhan
1,Perbaikilah bug jaringan mu monton makin hari makin banyak bug sinyal bagus tapi gak bisa gerak game tolol 🐷,keluhan
1,"Game Bott Adanya Line Menciptakan Dark Sistem Baru,,,,, Yang gak biasa main line di paksa Bisa,,,,solo makin Konyol",keluhan
1,ngasih tim nya gjls,keluhan
1,setiap main dapat tim nge troll semua malah jadi beban tim 😠,keluhan
1,kebiasaan moonton setingan kalau solo,keluhan
1,game rusak bikin stres ngasih tim sampah mulu,keluhan
1,geam babi,keluhan
1,saya gak bisa download game nya dan di hp lain game in bisa di download tapi saat Aya main sering dapat tim kroco,keluhan
1,game haram,keluhan
1,ngasih tim tuh yg jelas dikit lah monton,keluhan
1,"di kasih losestreak teruss setiap mau naik tingkat rank, setiap mau epik 4 kena trol setiap main rank kena trol",keluhan
1,GAME ANEH UDAH MAIN SERIUS SERIUS. DAPET MUSUH GAK NGOTAK MENDING KALO TEAMNYA JAGO. LAH INI MUSUH JAGO TEAM DRAKSISTEM,keluhan
1,game aneh jaringan gw bagus lag Mulu tolol,keluhan
1,season sekarang ml makin ga jelas seblum loding di sesuai in sm role jadi susah nyari user tank dan user tank jd main hyper jadi bego majn nya,keluhan
1,masa gua glory setim sama legend bener bener game aneh mana dongo maen nya,keluhan
1,the real game penambah strees 🗿,keluhan
1,game nya jelek bikin orang setres dengan lose setreak mending main honor of king lebih seru,keluhan
1,game gaje dapet tim gaje sinyal burik,keluhan
1,jaringan selalu drop,keluhan
1,"udh kurang player nya, sampe harus di kasi tim bot bukan player",keluhan
1,"saya sarankan kepada montoon,khusus untuk player solo,tolong dong,untuk mengasih player lihat riwayat pertandingan,karena dengan aturan sekarang,banyak yang dark sistem,ngepus bintang bukan nya gampang bro,",keluhan
1,game apa kaya gini dikasih musuh yang ga adil sedangkan dikasih tim yang gajelas. Adain map solo aja capek disuruh ber tim tapi dikasi musuh yang ga setara saya kasih bintang 1 capek saya ngepush kalo ujung²nya kalah,keluhan
1,game lu lama bgt macth making nya sekarang,keluhan
1,di kasihnya tim beban terus gak dikasih tim jago selalu turun rankku kalau gak dikasih tim jago aku pensi ml,keluhan
1,gini aku kan baru beli kuota tapi kok jaringan merah teruss yaaa gem anj tol,keluhan
1,moonton kurangin darksistem blh gakkk,keluhan
1,kikir moonton,keluhan
1,"hey can you please give me a like.. no dark system? I've been crying these past 4 weeks playing rank and stuck in legends 5 with suck teammates.. I do play rank with my friends as a team but the enemy is always from a very high rank or account for joki game? or whatever you said it... and the server is terrible, I've paid my wifi and it's great in other apps.. but ml.. please.. pleasee i really love this game don't make me turning mad just by this .. I want to refresh my mind and have fun...",keluhan
1,suka memberi tim yang tidak seimbang,keluhan
1,GAME RUSAK!!,keluhan
1,"maaf yaa bang monton, tolong banget laaah kalo cari in tim yang sesuai dong, guaaa cape pus nemu nyaa drak sistem, bukan masalah grafik atau bug nyaa, gem nyaa sih bagus gaa ada bug grafik juga bisa di atur sesuai kemauan, tapi tim nyaa gaa bisa di atur jdi mls main, carikan tim yang see fee kuensi dong, masa iyaa cuma bisa TIMKU KUAT!! DOANNG",keluhan
1,"game bikin emosi, matchmaking di kasih tim BOT",keluhan
1,game cacad,keluhan
1,"selalu dapat tim jelek, kalah bisa sampai 20 kali dalam sehari, wajar kah? setidaknya jangan begitunya, main ga ada hasil seharian justru malah buat bintang semakin turun, war jam 1 sampai jam 5 subuh cuma kehilangan ga ada kemenangan, dapat tim buruk banget, tolong lah di perbaiki, dulu ga sebegininya, win streak mustahil banget. jadi pengen uninstal kalo ga ada perkembangan dari pihak nya, jatuhnya kayak ngabisin waktu aja, pikir kan juga buat yang solo rank, selalu dapat tim beban begitu.",keluhan
1,Tambah gajelas game nya. Malas main,keluhan
1,match tidak adil,keluhan
1,game tolol,keluhan
1,"NAJIS CAPEK MAIN ROAM ,KENA DARKSISTEM,",keluhan
1,muntun tolong yahh saya sudah muak di epik terus tolong permudah player keluar dari rank epic 😡,keluhan
1,draf pick y tolong dong masak iya awak trus capek berjuang asik dapat beban ajh masak iya moonton gimana sih bocil di kasih bebas main kalo gibi mw juga awak nanto pindah ke game sebelah,keluhan
1,bagus,keluhan
1,gameee ga jelass dikasih kalah terus kalah 1000 menang 2 kali,keluhan
1,saya dah bosan moonton main game kamu tiap main baik itu rank maupun klasik gk pernah menang ... menang pun cuma 2 kali itu pun sampai habis bintang baru di kasi menang sekali selanjut ny kita main lagi kalah lagi sampai gtu seterus ny habis bintang,keluhan
1,Game ini sangat menyenangkan saya sering menang kalah Mulu dan jaringan pun lag banget,keluhan
1,najis game kikir,keluhan
1,Game smp@h matchmaking gk seimbang lol niat bikin game ga sih?,keluhan
1,"GAME MENTAL HEALTH WIR, JANGAN DI INSTAL DAH BUAT LU PADA YG MAU MENTALNYA AMAN DAN TETAP WARAS KARENA MAU LU MAIN DI TIER MANA PUN KALO LU MAIN SOLO DUO TRIO ISINYA DARKSISTEM SEMUA ( SISTEM GELAP )",keluhan
1,data connection is very bad when playing in rank mode. kenapa ketika saya berganti akun dengan google play kenapa selalu tulisannya( koneksi akun gagal) padahal saya sudah meriset data game tetapi tetap saja akun itu tidak bisa di keluarkan dari game dalam arti (tidak bisa di riset)mohon infonya. kasihlah team yang seimbang,keluhan
1,rank saya selalu nurun anj...,keluhan
1,game paling bikin orang setres nomor 1,keluhan
1,aku ingin main rank gak bisa bisa.,keluhan
1,dark sistem 👎,keluhan
1,"1 KALI MENANG 10 KALI KALAH, SAMPAI MUAK SAMA LOSE STREAK, SELALU DAPAT TIM BEBAN SEMAKIN LAMA SEMAKIN BANYAK PLAYER TIDAK JELAS TIDAK PAHAM HERO",keluhan
1,"kasih musuh glory temennya cuma mawi, lucu 😹",keluhan
1,gajelas matchmaking ga adil selalu kalo dimusuh ex imo tim ex honor udh kikir matchmaking gaadil terus kebanyakan update jaringan a diperbaiki giliran game lain lancar aja jaringannya giliran ini sering lag jaringannya tiap hari ls,keluhan
1,game aneh jangan di download mending main ff daripada mole game beban,keluhan
1,match making apaan kntll solo ketemu trioo gj Mulu,keluhan
1,game nya buruk setiap kali gua main pasti dapat time dark sistem,keluhan
1,timnya gak pernah bener ini game profesional gak sih urus playernya aja susah bgt,keluhan
1,game bikin depresiiiii ngasih time kompu lawan gk ngotak game gk bagus,keluhan
1,kebanyakan drak sistem season sekarang,keluhan
1,GEMA JELEK UDAH NGGAK USAH MAIN GEMA ML,keluhan
1,"dah lah pensi main ML, ganti game sebelah HONOR OF KING",keluhan
1,"developernya pilih kasih, pembagian match nya tidak merata, kdang dpat musuh yg menguasai makro dan mikro game sedangkan di tim sendiri tidak tahu mikro dan makro game, saya kecewa dengan ketidakseimbangan match di game ini,saya berharap GAME INI DAPAT MENYEIMBANGKAN MATCH DENGAN BAIK SEHINGGA SEMUA PLAYER DI GAME INI SENANG DAN GEMBIRA BERMAIN GAME INI!!",keluhan
1,game jelek masa tim beban mulu,keluhan
1,game rusak jgn pernah download sinyal leg trus,keluhan
1,game gak bisa dikontrol percuma update dark sistem gak dihilangkan,keluhan
1,gak wenak ngeban terus gak jelas ancene moonton,keluhan
1,"udah lama main mobile legend sejak 2016 suka banget, tapi sekarang mengecewakan sejak dengar proplayer cuma di bayar diamond, baru tahun ini coba hok dan ternyata perbedaannya jauh skali",keluhan
1,ML ini yang paling bagus di dunia yang paling enak,keluhan
1,game pelit bintang masak gua main dari bintang 12 turun jadi bintang 0 game tolol,keluhan
